smiles,origin,molecular_morgan|ref_0,molecular_morgan|ref_1,MACCSkeys|ref_0,MACCSkeys|ref_1,2D_pharmacophore|ref_0,2D_pharmacophore|ref_1,3D_pharmacophore_generated_conformers|ref_0,3D_pharmacophore_generated_conformers|ref_1,3D_shape_generated_conformers|ref_0,3D_shape_generated_conformers|ref_1,chemogenomics|ref_0,chemogenomics|ref_1
CC[C@@H](NC(=O)C(=O)Nc1ccc(C(F)(F)F)cc1Cl)C(C)(C)C,decoy,432.5,142.0,495.0,499.0,444.0,471.0,448.0,396.0,441.5,180.0,279.5,496.0
C[C@H](CNCc1cc(F)ccc1Oc1cncc(Cl)c1)C[C@@H](C)O,decoy,498.0,5.0,493.0,181.5,209.0,107.0,414.0,34.0,296.5,206.5,7.0,433.0
O=C(CNC1(c2c(Cl)cccc2Cl)CCC1)Nc1ccc(O)cc1,decoy,428.5,225.5,264.0,462.0,153.0,142.0,427.0,116.5,469.0,450.5,292.0,369.0
O=C(O)CCCCCNC(=O)[C@H](c1ccccc1)c1ccc(Cl)cc1,decoy,428.5,292.5,124.0,478.0,500.0,500.0,276.0,423.0,398.5,467.5,227.0,63.0
CCS(=O)(=O)Nc1ccc([C@H](C)NCC[C@@H](C)c2ccccc2)cc1,decoy,428.5,372.0,499.0,492.5,226.0,245.0,377.0,29.0,256.0,101.0,319.0,359.0
O=C(Nc1ccc(F)cc1)/C(=C/c1ccccc1)NC(=O)c1ccccc1,decoy,428.5,372.0,494.0,494.0,461.0,384.0,381.0,319.0,472.0,493.0,495.0,319.5
CC(C)C[C@H](CNC(=O)NCCC(C)(C)F)N[C@@H](C)c1ccccc1,decoy,428.5,292.5,195.0,304.5,59.0,206.0,360.0,181.0,373.5,276.5,201.0,209.0
O=C(CCNCCC(c1ccccc1)c1ccccc1)Nc1cccnc1,decoy,428.5,125.0,56.5,117.0,128.0,64.0,249.0,301.5,398.5,480.5,193.5,130.0
CC(C)CC(=O)NCCC(=O)Nc1c(F)cc(F)cc1-c1ccccc1,decoy,421.5,259.0,129.5,291.0,432.0,412.0,254.0,173.0,426.5,424.0,167.0,193.0
NCc1ccccc1NC(=O)N(CCc1cccc(F)c1)C1CCCC1,decoy,421.5,107.0,9.0,195.0,175.0,159.0,75.0,8.0,212.0,206.5,444.0,361.0
O=C(NCC(c1ccccc1)c1ccccc1)Nc1cnn(CC2CC2)c1,decoy,421.5,388.0,209.5,116.0,247.0,218.0,147.0,283.5,484.0,420.0,451.0,254.0
N#Cc1ccc(NC(=O)CN[C@H](c2ccc(F)cc2)C2CCCC2)cc1,decoy,421.5,107.0,56.5,313.5,142.0,111.0,275.0,6.0,404.5,466.0,493.0,492.5
COCCC(C)(C)CNC(=O)Nc1ccccc1O[C@@H](C)C(F)(F)F,decoy,421.5,464.0,406.0,462.0,450.0,465.0,350.0,225.0,378.5,413.5,324.0,426.0
Cc1c(NC(=O)N[C@H](c2cccs2)C(C)(C)CO)ccc(F)c1F,decoy,421.5,71.0,464.0,247.0,422.0,346.0,407.0,445.0,489.0,490.0,346.0,495.0
C[C@H](C[C@@H](O)c1ccc(F)cc1)NC(=O)NCC[C@@H](C)c1ccccc1,decoy,421.5,325.0,76.5,319.0,341.0,469.0,150.0,195.0,177.0,162.5,389.0,218.0
CC[C@H](CNC(=O)Nc1cnn(C)c1-c1ccccc1)CC(F)(F)F,decoy,421.5,325.0,472.0,143.5,234.0,243.0,378.0,174.0,290.5,391.5,193.5,281.0
Cc1cccc(C2(CNC(=O)Nc3cnn(CCF)c3)CCCCC2)c1,decoy,415.0,355.0,170.5,88.5,196.0,181.0,174.0,65.0,277.0,352.5,295.0,427.0
CC[C@@H](C)CCNC(=O)Nc1ccnn1Cc1ccc(Cl)c(F)c1,decoy,415.0,173.0,232.0,45.0,197.0,216.0,187.0,82.5,144.0,66.5,52.0,232.0
O=C(NCC1(c2ccc(Cl)cc2)CCC1)Nc1cnc2ccccn12,decoy,415.0,68.0,157.5,5.0,189.0,65.0,133.0,99.0,316.5,218.0,278.0,286.0
C[C@H](NCC(=O)Nc1ccccc1Cc1ccccc1)c1cncc(F)c1,decoy,415.0,68.0,384.0,155.0,121.0,24.0,181.0,100.0,188.0,223.5,250.0,330.0
CCCSc1ccc(NC(=O)NCC2(Cn3ccnc3C)CC2)cc1,decoy,415.0,447.5,453.0,185.5,107.0,164.0,358.0,330.5,333.5,194.5,258.0,370.0
CCC[C@H](CNC(=O)Nc1cccc(-c2ccc3c(c2)CCO3)c1)OC,decoy,411.0,457.0,435.0,237.0,388.0,429.0,295.0,310.5,45.0,169.5,261.5,315.0
Cc1cnc2c(NC(=O)NC[C@@H](C)N3CCCCC3)cccc2c1Cl,decoy,411.0,198.0,80.0,3.0,30.0,75.0,361.0,466.0,359.0,302.5,152.0,498.0
C[C@H](CCNC(=O)Nc1cc(Cl)cc2cccnc12)N1CCCCC1,decoy,411.0,148.5,27.0,1.0,40.0,79.0,386.0,355.5,366.5,215.5,26.0,322.0
CCOc1ccc(Cl)cc1CNCC(C)(C)NC(=O)OC(C)(C)C,decoy,408.0,16.0,481.0,444.5,30.0,75.0,312.0,267.0,431.5,243.0,84.5,400.0
COC[C@H](NC(=O)Nc1ccnc(Cl)c1C)c1cccc(Cl)c1,decoy,408.0,101.0,230.5,130.0,85.0,179.0,466.0,418.5,499.0,499.0,34.0,356.0
COC[C@H](NC(=O)Nc1cccc(C2CCOCC2)c1)c1ccccc1,decoy,408.0,496.0,209.5,356.0,370.0,363.0,461.5,420.0,316.5,443.0,494.0,297.5
COCCNC(=O)Nc1ccc(N2CCCCC2)c(-c2ccccc2)c1,decoy,401.5,499.0,227.0,280.0,231.0,232.0,285.5,479.0,495.0,487.0,480.0,151.0
O=C(O)c1cc(CNCCCOc2ccc(Cl)cc2Cl)cs1,decoy,401.5,24.0,474.0,470.5,250.0,187.0,234.0,372.5,77.0,34.5,22.0,42.0
C[C@@H](CSCCNCc1ccc(Oc2cccc(F)c2)cc1)C(=O)O,decoy,401.5,32.0,431.5,453.0,229.0,225.0,405.0,201.5,147.0,235.5,80.0,233.0
O=C(O)c1cccc(CNC[C@H](OCC2CC2)c2ccc(Cl)cc2)c1,decoy,401.5,32.0,454.5,484.0,337.0,260.0,357.0,46.0,99.0,391.5,53.0,262.0
C[C@@H](c1ccccc1)[C@H](O)CNC(=O)Nc1ccc2c3c(cccc13)CC2,decoy,401.5,409.0,301.5,274.5,346.0,308.0,352.0,369.0,107.5,302.5,422.0,353.0
C[C@@H](NCCCSCC#N)c1cccc(NC(=O)c2ccccc2)c1,decoy,401.5,220.5,72.5,309.5,8.0,116.0,497.0,237.0,223.5,335.5,289.5,99.0
Cc1cccc(NC(=O)NCCc2ccc(-n3cccn3)cc2)c1Cl,decoy,401.5,349.0,83.0,72.0,260.0,247.0,228.0,461.0,68.0,34.5,175.0,224.5
COCCC1(CNC(=O)Nc2ccccc2COc2ccccc2)CC1,decoy,401.5,489.5,315.0,408.5,416.0,407.0,99.5,301.5,212.0,30.5,453.0,202.0
O=C(CNCc1c(Cl)oc2ccccc12)Nc1ccc(F)c(F)c1,decoy,401.5,65.0,367.5,181.5,96.0,43.0,252.5,196.5,107.5,299.0,126.0,194.0
C[C@H](CC1CC1)NC(=O)Nc1cccc(-n2cc(C(F)(F)F)cn2)c1,decoy,401.5,349.0,430.0,232.0,205.0,210.0,422.0,435.0,7.0,45.0,297.0,485.0
CC(C)(C)c1ncc(/C=C\C(=O)NCCCNc2cccc(F)c2)s1,decoy,393.5,30.0,372.5,178.0,111.0,49.0,457.0,261.5,53.5,81.0,131.0,279.5
COc1ccc(NC(=O)NCCn2ccc3cc(Cl)ccc32)cc1F,decoy,393.5,375.0,282.0,98.0,379.0,274.0,62.0,222.5,137.0,47.5,215.5,158.0
O=C(NCCCNc1ccccc1)N[C@@H]1CCSc2c(F)cccc21,decoy,393.5,248.0,16.0,84.5,73.0,81.0,47.0,187.0,310.5,78.0,394.0,18.0
CC(C)(CNC(=O)Nc1cc(F)ccc1OCC1CC1)c1cccnc1,decoy,393.5,57.5,380.5,212.0,238.0,208.0,443.0,332.5,382.0,281.0,315.5,470.5
Cc1ccc(-c2cncc(F)c2)cc1NC(=O)NCCC1CCOCC1,decoy,393.5,248.0,41.5,88.5,139.0,205.0,494.0,431.0,260.0,434.0,340.0,447.0
CC(C)n1ncc2c1[C@@H](NCCC(=O)Nc1ccc(Cl)cc1)CCC2,decoy,393.5,77.5,276.5,65.0,182.0,53.0,481.0,278.5,410.0,391.5,172.0,444.0
Cc1ccccc1NC(=O)C(=O)N[C@H](C)c1ccc(Cl)cc1Cl,decoy,389.5,164.5,489.0,474.0,452.0,376.0,123.5,124.5,245.5,410.0,70.0,205.0
CC[C@H](NC(=O)NCc1ccco1)c1cc(F)cc(Br)c1,decoy,389.5,11.0,301.5,274.5,438.0,431.0,95.5,40.0,348.0,396.5,60.0,306.0
CCOc1ccc(NC(=O)N[C@@H](CCN(C)C)C(C)(C)C)cc1Cl,decoy,387.0,313.5,325.0,391.5,13.0,159.0,495.0,489.0,488.0,485.0,208.0,411.5
CCC(CC)[C@@H](CNC(=O)Nc1cc(C)c(Cl)cc1OC)N(C)C,decoy,387.0,250.5,393.5,371.5,14.0,133.0,368.0,381.0,474.0,437.5,107.0,394.0
CC(=O)Nc1ccc(C(=O)NCCCc2ccc(Cl)cc2Cl)cc1,decoy,387.0,250.5,72.5,309.5,435.0,418.0,305.5,344.0,245.5,370.5,81.0,85.0
Cc1nc(NC(=O)NCCC(F)F)sc1Cc1ccc(F)cc1F,decoy,384.0,215.5,164.0,127.0,80.0,113.0,324.5,305.5,147.0,211.5,121.0,408.5
O=C(NCCc1ccncc1)Nc1ccccc1COCc1ccccc1,decoy,384.0,404.5,76.5,222.0,243.0,233.0,201.5,5.0,339.5,200.5,344.0,118.0
C[C@@H](Cn1cccn1)NC(=O)Nc1ccc(CCCc2ccccc2)cc1,decoy,384.0,344.0,334.5,152.0,90.0,145.0,262.0,145.0,266.0,259.5,243.0,140.0
O=C(CCN[C@H]1CCCc2c(O)cccc21)Nc1ccc(Cl)cc1F,decoy,380.5,142.0,92.5,298.5,42.0,8.0,139.0,66.0,36.0,206.5,219.0,422.0
COc1cccc(COCCNC(=O)Nc2cccc(C3CCC3)c2)c1,decoy,380.5,452.5,144.5,440.5,279.0,328.0,79.0,436.0,277.0,331.5,406.0,150.0
CCCn1cc(CCNC(=O)Nc2c(F)cccc2F)c2cccnc21,decoy,380.5,44.0,181.5,7.5,214.0,90.0,36.0,36.5,37.0,18.0,82.5,318.0
C[C@@H](NC(=O)NCCCCNc1ccccn1)c1ccc(F)cc1Cl,decoy,380.5,22.0,11.0,37.0,187.0,110.0,42.0,157.0,68.0,95.5,33.0,69.0
CCc1ccc(NC(=O)NCCc2c[nH]c3ccc(F)cc23)cc1OC,decoy,378.0,91.0,351.0,135.5,447.0,293.0,387.0,129.5,19.0,6.0,246.5,307.0
C[C@@H]1CCCC[C@H]1CCNC(=O)C(=O)Nc1cc(Cl)cc(Cl)c1,decoy,375.5,158.5,195.0,304.5,489.0,496.0,265.0,172.0,137.0,8.0,42.0,190.5
CCOC(OCC)[C@H](C)NC(=O)Nc1cccc(C(F)F)c1Cl,decoy,375.5,158.5,406.0,371.5,286.0,392.0,304.0,472.0,481.0,488.0,191.0,474.0
CCCc1cccc(C(C)C)c1NC(=O)NCC1([S@+](C)[O-])CCC1,decoy,375.5,358.5,480.0,489.0,264.0,357.0,413.0,379.5,348.0,375.0,274.0,476.0
C[C@@H](NC(=O)NC[C@H](O)CC(C)(C)C)c1cc(Cl)cc(Cl)c1F,decoy,375.5,115.0,458.0,404.5,317.0,446.0,187.0,143.0,237.5,60.5,39.0,344.0
O=C(CCCC(=O)N[C@@H](c1ccccc1F)C1CC1)Nc1ccccc1,decoy,371.0,309.5,291.0,496.0,300.0,414.0,77.5,275.0,58.5,112.5,447.5,147.0
CCC[C@@H](NC(=O)Cc1ccccc1)C(=O)Nc1ccc(Cl)cc1C,decoy,371.0,134.5,331.0,413.0,377.0,371.0,203.5,182.0,227.0,331.5,105.0,87.0
O=C(NCc1ccc(Cl)cc1)C(=O)Nc1cccc(-c2ccccc2)c1,decoy,371.0,380.0,353.0,329.0,497.0,386.0,98.0,376.0,290.5,343.0,272.5,94.0
COc1c(Cl)cc(Cl)cc1C(=O)NC[C@H](C)CC(C)(C)CCN,decoy,371.0,34.5,447.0,487.0,232.0,261.0,388.0,206.0,385.5,252.5,31.0,333.0
C[C@H](CC(=O)c1cccs1)NC(=O)c1cc(Cl)cc(Cl)c1O,decoy,371.0,10.0,500.0,497.0,358.0,360.0,238.5,375.0,273.0,188.5,29.0,324.0
CC(F)(F)CCC(=O)NCc1cccc(NC(=O)c2cccc(F)c2)c1,decoy,364.0,212.0,71.0,326.5,397.0,463.0,184.0,169.0,223.5,109.0,245.0,216.0
O=C(NCCc1cc(Cl)cc(Cl)c1)N[C@H]1CCc2c(O)cccc21,decoy,364.0,162.0,54.5,237.0,481.0,408.0,327.0,327.5,80.5,46.0,8.0,19.0
CCCOC1(CNC(=O)Nc2ccccc2OCCF)CCCCC1,decoy,364.0,400.0,343.0,429.5,291.0,373.0,135.0,361.5,469.0,475.0,426.5,431.0
CC1CCN(c2ccc(NC(=O)NC[C@H](C)c3nccs3)cc2)CC1,decoy,364.0,273.5,270.5,62.5,72.0,36.0,441.0,452.0,362.5,107.0,291.0,484.0
O=C(Nc1ccncc1)N[C@H](COc1ccccc1F)c1ccccc1,decoy,364.0,212.0,356.0,291.0,191.0,211.0,130.5,367.0,481.0,448.5,449.5,293.0
C[C@H](NC(=O)Nc1ccc2c(c1)CCC2)[C@@H](O)c1c(F)cccc1Cl,decoy,364.0,273.5,331.0,343.5,346.0,278.0,92.0,151.5,398.5,243.0,248.5,455.5
CC(C)(C)c1cc(NC(=O)NCCCF)n(-c2cccc(Cl)c2)n1,decoy,364.0,273.5,309.5,105.5,152.0,200.0,491.0,482.0,344.5,373.0,86.0,128.5
CCCn1cc(NC(=O)N[C@H](CC(F)(F)F)c2ccc(F)cc2)cn1,decoy,364.0,119.5,313.0,127.0,127.0,194.0,106.0,140.5,429.0,380.5,272.5,458.0
Cc1cc(C)n(CCCNC(=O)N[C@@H](c2cccc(F)c2)C(C)(C)C)n1,decoy,364.0,162.0,380.5,212.0,253.0,266.0,300.0,184.0,290.5,285.0,182.5,338.0
