smiles,origin,molecular_morgan|ref_0,molecular_morgan|ref_1,MACCSkeys|ref_0,MACCSkeys|ref_1,2D_pharmacophore|ref_0,2D_pharmacophore|ref_1,3D_pharmacophore_generated_conformers|ref_0,3D_pharmacophore_generated_conformers|ref_1,3D_shape_generated_conformers|ref_0,3D_shape_generated_conformers|ref_1,chemogenomics|ref_0,chemogenomics|ref_1
COC(=O)c1ccc(OC)c(S(=O)(=O)N[C@H](CO)[C@@H](C)O)c1,decoy,401.0,434.5,270.5,229.5,228.0,235.0,426.0,169.0,402.5,304.0,320.5,308.5
CCNS(=O)(=O)c1ccc(CC(=O)N[C@H]2C[C@H](O)[C@H](O)C2)cc1,decoy,327.5,434.5,294.5,317.5,373.0,297.0,299.5,311.5,473.5,487.5,20.0,127.0
COc1ccc(C(=O)N2CCC[C@H](c3nc(=O)[nH][nH]3)C2)c(O)c1,decoy,414.5,426.0,459.0,428.5,468.0,466.0,421.5,418.0,85.0,36.0,406.0,419.0
O=C(N[C@@H]1CCO[C@H](c2ccncc2)C1)N1CC(O)(C(=O)O)C1,decoy,63.5,426.0,388.0,326.5,206.0,180.0,293.5,253.5,253.5,310.0,279.0,145.0
COc1cccc([C@@H](O)C(=O)Nc2n[nH]cc2C(=O)N(C)C)c1,decoy,414.5,426.0,465.5,435.0,473.0,483.0,358.5,314.0,42.5,284.5,479.0,480.5
COc1ccc(N[C@H](C(=O)O)c2cccnc2)cc1NS(C)(=O)=O,decoy,350.5,426.0,451.0,357.0,425.0,402.0,296.0,173.0,353.5,291.0,468.0,460.0
COc1ccc(O)c([C@H](C)NS(=O)(=O)c2cccnc2C(=O)O)c1,decoy,350.5,426.0,455.0,411.0,269.0,346.0,459.0,261.5,394.5,167.5,221.0,357.0
COc1ccc(CN2CCNC(=O)[C@@H]2CC(=O)O)c(O)c1OC,decoy,414.5,426.0,288.5,59.5,185.0,337.0,107.0,143.0,122.5,24.0,151.0,147.0
CO[C@H](C(=O)O)C(=O)Nc1ccc(N2CCC(O)CC2)c(C#N)c1,decoy,169.5,426.0,353.0,151.0,386.0,300.0,280.0,115.0,382.0,410.5,455.0,350.0
N#CCN1C[C@@H](O)[C@H](N(Cc2ccccc2)C(=O)[C@@H]2CNC(=O)N2)C1,decoy,414.5,426.0,456.5,451.0,469.0,438.0,166.0,162.0,456.0,265.0,164.0,148.0
O=C(O)Cc1cc(=O)n(-c2ccc(C(=O)N3CC(O)C3)cc2)[nH]1,decoy,83.5,426.0,426.5,449.5,131.0,183.0,480.0,218.0,245.0,323.5,196.0,151.0
O=C(Nc1ccc(CN2CCOC2=O)cc1)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,decoy,232.0,426.0,35.5,229.5,308.0,294.0,218.0,442.0,93.5,469.5,28.0,142.0
NC(=O)COc1ccc(/C=C/C(=O)N[C@H]2CCCN(O)C2=O)cc1,decoy,350.5,426.0,314.0,326.5,376.0,283.0,434.0,363.5,385.0,496.0,277.0,387.0
COc1ccc(C(=O)NC[C@H]2CN(Cc3nc(O)n[nH]3)C[C@H]2O)cc1,decoy,420.0,420.0,322.0,334.5,493.0,481.0,424.0,244.0,294.5,247.0,55.0,365.5
Cc1c(C(=O)O)sc2ncnc(N3CC[C@@H](O)[C@@H](O)C3)c12,decoy,38.0,473.0,24.0,414.0,426.0,437.0,108.0,328.0,432.5,269.5,94.0,6.0
O=C(NCC1(O)CN(C(=O)c2cnn[nH]2)C1)c1cc2ccccc2o1,decoy,36.0,495.0,238.0,454.0,448.0,468.0,92.0,463.5,17.0,52.5,500.0,393.5
NC(=O)[C@H]1CCC2(CN(C(=O)[C@H](O)Cc3ccc(O)cc3)C2)O1,decoy,305.5,415.0,256.5,285.5,390.0,259.0,348.0,197.5,5.0,4.0,133.0,233.5
CC(C)(C)n1nccc1NC(=O)C(=O)N1CCC(O)(C(=O)O)CC1,decoy,119.5,415.0,392.5,388.0,334.0,390.0,396.5,497.0,61.0,352.5,386.0,232.0
COc1cc(C(N)=O)ccc1NC(=O)N1C[C@@H](O)C[C@]1(C)CO,decoy,435.5,415.0,294.5,251.5,191.0,219.0,449.0,362.0,483.0,329.5,287.5,246.5
COc1cc(C(=O)O)cc(NC(=O)[C@@](C)(O)C2CCC2)c1O,decoy,374.0,415.0,279.0,15.5,90.0,161.0,376.5,152.0,376.0,108.5,322.5,133.0
COc1cccc(S(=O)(=O)NC(=O)c2ccc(C(=O)O)[nH]2)c1,decoy,435.5,415.0,415.0,440.5,109.0,160.0,478.0,451.0,385.0,61.0,282.0,417.5
COc1cc(OC)cc(C(=O)NCC2(O)CN([C@@H](C)C(N)=O)C2)c1,decoy,471.0,415.0,304.0,116.0,450.0,431.0,293.5,42.0,272.0,410.5,305.0,301.0
COc1cncc(NC(=O)c2ccccc2O[P+]([O-])(O)O)c1C,decoy,305.5,415.0,486.0,408.0,439.0,455.0,367.5,405.0,353.5,304.0,463.5,339.0
NC(=O)[C@@]12C[C@H]1CCN2C(=O)c1ccc(OCCO)cc1O,decoy,471.0,415.0,59.5,146.0,283.0,310.0,501.0,501.0,501.0,500.0,202.0,107.0
COc1cc(NC(=O)N2C[C@@H]3C[C@@]3(O)C2)c(C(=O)O)cc1OC,decoy,435.5,415.0,70.5,56.0,81.0,111.0,454.0,224.5,492.5,304.0,270.5,131.0
COc1ccc(OC)c2c1CN(C(=O)NCc1n[nH]c(C)n1)C[C@H]2O,decoy,383.5,409.0,267.0,435.0,478.0,487.0,253.0,439.0,80.0,84.0,496.0,440.0
COc1ccc([C@@]2(C)NC(=O)N(CC(=O)Nc3cn[nH]c3)C2=O)cc1,decoy,442.5,409.0,195.5,245.5,435.0,446.0,460.0,363.5,290.0,349.5,229.0,497.0
COc1ccc(C(=O)N2CCC[C@@H]2C(=O)NCc2nc(O)n[nH]2)cc1,decoy,383.5,409.0,403.5,352.0,483.0,465.0,362.0,219.5,420.0,416.0,413.5,500.0
NC(=O)C(=O)N1CC[C@H](NC(=O)Cc2cc3ccccc3o2)[C@H](O)C1,decoy,34.5,483.0,99.5,348.0,277.0,282.0,86.0,301.0,333.0,41.0,483.5,282.0
O=C(NCc1ocnc1C(=O)O)c1ccc2nc(S)oc2c1,decoy,34.5,491.0,106.0,479.0,358.0,420.0,106.0,365.0,141.0,179.5,476.0,308.5
COc1ccc(NC(=O)c2ccc(S(N)(=O)=O)cc2)c(O)c1,decoy,483.0,398.5,465.5,392.5,318.0,335.0,493.0,491.0,489.0,469.5,420.5,489.0
O=C(Cn1c(=O)[nH]c2ccccc21)N1CCC(O)(C(=O)O)CC1,decoy,61.5,398.5,65.0,219.5,23.0,138.0,57.0,438.0,272.0,188.5,257.5,194.0
Cc1cc(OCC(=O)O)ccc1NCC(=O)N1CCC(C(N)=O)CC1,decoy,344.0,398.5,288.5,169.0,402.0,386.0,289.5,443.0,193.5,425.5,462.0,318.0
CC(C)Oc1ccccc1C(=O)N1C[C@H](O)[C@H](CNC(=O)C(N)=O)C1,decoy,406.5,398.5,103.5,88.0,197.0,199.0,80.0,453.5,51.0,128.5,436.5,367.0
O=C(c1ncc(Br)cc1O)N1CC(O)(C(=O)O)C1,decoy,46.5,398.5,304.0,178.0,184.0,312.0,297.5,164.0,265.5,145.0,60.0,20.0
COc1ccc(C(=O)N[C@@H]2CN(CC(=O)NC(N)=O)C[C@H]2C)cc1,decoy,500.0,398.5,437.5,326.5,457.0,416.0,414.0,409.5,466.0,479.5,157.0,493.0
CNC(=O)Oc1cccc(N2C(=O)N[C@H](CCC(=O)O)C2=O)c1,decoy,344.0,398.5,366.0,224.5,57.0,164.0,327.0,160.0,226.0,58.5,281.0,210.5
CCc1[nH]c(C(=O)N2C[C@H](O)C[C@@H](C(=O)O)C2)c(C)c1C(=O)OC,decoy,161.5,398.5,333.5,342.0,31.0,68.0,130.0,385.0,154.5,23.0,139.0,47.0
Cc1nc(COc2ccc(C(=O)N[C@H]3C[C@H](O)[C@H](O)C3)cc2)no1,decoy,109.5,398.5,27.5,134.0,466.0,471.0,233.0,280.5,486.5,495.0,43.0,57.0
CS[C@@H]1CCCC[C@H]1NC(=O)C(=O)N1CC(O)(C(=O)O)C1,decoy,194.0,398.5,288.5,240.5,373.0,319.0,61.0,78.0,39.0,298.0,180.5,67.0
O=C1C[C@@H](CC(=O)N2Cc3cc(O)ccc3C[C@@H]2C(=O)O)C(=O)N1,decoy,225.5,398.5,57.5,143.0,130.0,7.0,206.0,91.0,208.0,117.5,316.0,103.0
CCOc1ncc(C)cc1NC(=O)N1CCC(O)(C(=O)O)CC1,decoy,79.5,398.5,224.5,137.5,160.0,288.0,352.0,492.5,212.5,314.0,397.0,104.0
Cc1ccc(OCC(=O)N2C[C@@H](O)[C@H](NC(=O)c3nc[nH]n3)C2)cc1,decoy,137.0,398.5,134.0,251.5,427.0,448.0,79.0,482.5,368.5,449.5,292.0,260.0
COc1ccc(C(=O)N[C@@H]2CCCC[C@@H]2C(N)=O)cc1OCCO,decoy,482.0,398.5,123.0,12.0,258.0,222.0,414.0,315.0,370.0,370.5,491.0,401.0
COc1cc(CO)ccc1C(=O)NCc1cc(C)c(C(=O)O)o1,decoy,79.5,398.5,37.0,107.5,55.0,155.0,252.0,459.0,190.0,207.5,213.5,168.0
O=C(Nc1ccnc(Cc2ccccc2)n1)N1CC(O)(C(=O)O)C1,decoy,61.5,398.5,264.0,297.0,292.0,394.0,301.5,469.5,458.5,432.5,446.0,447.0
O=C(O)[C@@H]1C[C@H](N2C(=O)CNC2=O)CN1C[C@H](O)c1ccccc1,decoy,161.5,398.5,383.0,383.5,278.0,297.0,160.0,161.0,236.0,14.0,257.5,176.5
CC(C)(O)C(=O)NCc1ccc(CS(=O)(=O)CC(=O)O)cc1,decoy,263.5,398.5,363.0,300.0,320.0,163.0,216.0,149.0,119.5,96.5,72.0,250.5
CC(C)(C)C(=O)NCC1(O)CN(C(=O)c2ccc3nc(O)oc3c2)C1,decoy,32.5,481.5,134.0,370.5,424.0,433.0,73.5,86.5,287.0,298.0,481.0,319.5
Cc1cccc2oc(C(=O)N[C@@H]3CN(CC(N)=O)C[C@@H]3O)cc12,decoy,32.5,490.0,79.0,320.5,412.0,439.0,105.0,400.0,294.5,362.0,403.5,143.0
COc1ccc(C(=O)N2CC[C@@H](Nc3ncccn3)[C@H](O)C2)c(O)c1,decoy,380.5,387.0,402.0,281.0,476.0,486.0,410.0,347.5,373.5,422.0,354.0,351.0
C/C=C(/C)C(=O)N1C[C@H](O)[C@H](NC(=O)c2c(OC)ccnc2O)C1,decoy,314.5,387.0,213.0,251.5,397.0,396.0,201.0,444.0,347.0,214.0,220.0,223.0
COc1ccc(Cn2cc(C(=O)N[C@H](CO)C(=O)O)cn2)cc1OC,decoy,265.0,387.0,74.0,169.0,400.0,316.0,75.0,135.0,283.0,333.0,363.0,386.0
COc1ccc2c(c1)OC[C@H]2CC(=O)Nc1cc(C(=O)O)[nH]n1,decoy,380.5,387.0,49.5,262.0,391.0,421.0,452.0,346.0,78.0,345.5,240.0,262.5
COc1ccc(CC(=O)N[C@@H]2CN(C(=O)CC(C)(C)O)C[C@@H]2O)nc1,decoy,314.5,387.0,213.0,124.5,438.0,398.0,230.5,61.0,175.5,284.5,118.0,302.0
O=C(N[C@@H](CO)C(=O)O)c1cc(Oc2ccccc2)ccc1O,decoy,367.0,379.5,22.0,11.0,67.0,12.0,21.5,270.5,279.0,432.5,212.0,304.0
Nc1ccc(S(=O)(=O)N2C[C@@H](O)C[C@H](C(=O)O)C2)c(F)c1,decoy,172.5,379.5,476.0,483.0,138.0,214.0,159.0,8.0,8.0,130.5,203.5,81.0
COc1ccc([C@H](C)NC(=O)c2nc(O)nc(O)c2OC)cc1,decoy,430.0,379.5,407.5,268.0,447.0,451.0,331.0,94.0,166.5,383.0,195.0,492.0
C[C@@]1(CO)C[C@@H](O)CN1C(=O)c1cccc(OCC(N)=O)c1,decoy,430.0,379.5,79.0,116.0,308.0,294.0,212.0,237.5,136.5,203.5,179.0,69.0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)C(=O)N1C[C@H](O)[C@H](O)C1,decoy,430.0,379.5,229.0,326.5,263.0,305.0,268.0,116.0,350.0,291.0,269.0,125.0
N[C@@H]1CCN(S(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)C[C@H]1O,decoy,239.0,379.5,474.5,470.0,366.0,331.0,332.0,62.0,181.0,159.5,178.0,65.5
COc1ccc(NC(C)=O)c(NC(=O)[C@@H]2CC[C@H](C(=O)O)O2)c1,decoy,430.0,379.5,139.0,53.0,38.0,142.0,387.0,72.0,423.5,218.5,222.5,332.0
CO[C@@]1(C(=O)O)CCN(C(=O)/C=C\c2ccc(O)c(O)c2)C1,decoy,113.5,379.5,64.0,50.0,63.0,69.0,192.0,83.0,154.5,156.0,74.0,32.0
COc1ccc(CCN[C@@H]2CCC[C@@H](N)C2)cc1S(N)(=O)=O,decoy,497.0,379.5,479.0,370.5,474.0,469.0,251.0,302.5,96.0,403.5,402.0,392.0
COc1cc(/C=C\C(=O)O)cc(S(=O)(=O)NCCO)c1OC,decoy,298.0,379.5,259.0,291.5,124.0,145.0,470.0,187.0,471.5,432.5,104.0,42.0
CCS(=O)(=O)c1ccc(C(=O)N[C@](C)(CO)C(=O)O)cc1,decoy,136.0,374.0,326.5,389.5,211.0,28.0,102.5,71.0,145.0,258.5,218.0,299.0
CS(=O)(=O)Cc1c(C(=O)N[C@H]2C[C@H](O)[C@H](O)C2)oc2ccccc12,decoy,31.0,471.0,32.0,205.0,241.0,285.0,84.5,350.5,420.0,145.0,122.0,78.0
COc1ccc2c(NC(=O)[C@H]3CCCN(CC(=O)O)C3=O)n[nH]c2c1,decoy,294.0,373.0,107.0,221.0,302.0,400.0,308.5,288.5,82.5,345.5,469.0,482.5
COc1ccc(C)cc1C(=O)NC[C@@]1(O)CCN(C(=O)C(N)=O)C1,decoy,333.5,367.0,113.5,56.0,197.0,211.0,25.0,245.0,150.0,119.5,456.0,241.5
COC1(OC)CCN(C(=O)Nc2cccc(CC(=O)O)c2)C[C@H]1O,decoy,155.0,367.0,314.0,129.5,133.0,167.0,435.0,305.0,397.5,472.0,342.0,289.0
COC(=O)Nc1cccc(C(=O)N2CCC[C@H](O)[C@H]2C(=O)O)c1,decoy,155.0,367.0,208.0,99.5,134.0,21.0,220.0,386.0,170.5,223.0,424.5,315.0
COC(=O)[C@H]1C[C@@H](O)CN(C(=O)Nc2ccc(CC(=O)O)cc2)C1,decoy,155.0,367.0,363.0,213.5,112.0,94.0,313.0,316.0,230.0,336.5,111.0,378.0
COc1ccnc(C(=O)NCC2(O)CN(C(=O)[C@H](O)C(C)C)C2)c1,decoy,219.0,367.0,370.5,169.0,443.0,424.0,180.5,339.5,31.0,207.5,284.0,354.5
COc1ccc(C)cc1N1C[C@H](C(=O)N[C@H](CO)C(N)=O)CC1=O,decoy,333.5,367.0,202.0,169.0,213.0,277.0,35.0,145.0,249.5,329.5,443.0,218.5
COc1cccc(C(=O)N2CC[C@@](O)(CNC(=O)C(N)=O)C2)c1C,decoy,401.0,367.0,164.0,83.0,308.0,242.0,133.0,240.0,93.5,323.5,461.0,425.5
COC(=O)c1cccc(NC(=O)CN2CC[C@@](O)(C(=O)O)C2)c1,decoy,73.5,367.0,89.5,74.5,194.0,363.0,407.0,421.0,90.0,418.5,381.5,296.5
COc1cc(O)ccc1NC(=O)CN1CCC[C@@H](C(=O)O)C1=O,decoy,401.0,367.0,333.5,74.5,22.0,136.0,289.5,45.0,175.5,167.5,440.0,390.0
O=C(O)[C@@H]1CCc2sc(NC(=O)N3C[C@H](O)[C@@H](O)C3)nc2C1,decoy,73.5,367.0,134.0,447.0,299.0,311.0,104.0,481.0,159.0,159.5,123.0,37.0
COC[C@@H]1C[C@@H](O)CN1C(=O)Nc1ccc(C(=O)O)cc1OC,decoy,333.5,367.0,288.5,240.5,36.0,57.0,417.0,188.0,461.5,358.5,267.0,248.0
CCOC(=O)c1oc2ccccc2c1CN[C@@](C)(CO)C(=O)O,decoy,30.0,479.5,5.5,47.5,298.0,323.0,113.0,412.0,485.0,258.5,348.0,226.5
C[C@]1(CNC(=O)N2C[C@@H](O)C[C@@H](C(=O)O)C2)COc2ccccc2O1,decoy,378.0,359.5,103.5,216.5,51.0,87.0,117.5,279.0,35.0,6.5,306.5,186.5
C[C@H](O)CNC(=O)c1cccc(OCc2occc2C(=O)O)c1,decoy,139.5,359.5,7.0,30.5,141.0,198.0,297.5,359.0,299.5,388.0,358.5,166.0
COc1ccc(N2C[C@@H](NC(=O)c3[nH]c(O)nc3C)CC2=O)cc1,decoy,202.5,359.5,451.0,400.0,410.0,427.0,449.0,426.5,242.5,457.0,184.0,480.5
O=C(Nc1cc(F)ccc1C(=O)N1CC(O)(C(=O)O)C1)c1ccoc1,decoy,68.0,359.5,145.5,326.5,29.0,126.0,419.5,393.5,435.5,185.0,423.0,271.0
CNC(=O)COc1ccc(C(=O)N[C@@H](C)C(=O)O)cc1OC,decoy,424.5,353.0,103.5,14.0,88.0,38.0,319.0,58.0,490.0,407.5,410.0,360.0
CN1C[C@@H](NC(=O)c2ccccc2O[P+]([O-])(O)O)CCC1=O,decoy,424.5,353.0,487.5,334.5,218.0,227.0,330.0,32.5,399.5,201.0,388.0,336.0
CNS(=O)(=O)c1cc(/C=C/C(=O)NCC(=O)O)ccc1OC,decoy,290.5,353.0,357.5,303.5,66.0,105.0,401.5,347.5,150.0,388.0,186.0,167.0
CN(C)c1cccc2c(S(=O)(=O)N[C@@](C)(CO)C(=O)O)cccc12,decoy,228.5,353.0,360.5,466.0,315.0,209.0,117.5,108.5,326.5,192.5,362.0,364.0
COc1cccc(OC)c1NC(=O)C(=O)N1CC[C@@H](O)[C@H](CO)C1,decoy,466.5,353.0,253.5,83.0,363.0,373.0,236.0,204.0,249.5,238.0,415.0,409.5
O=C(O)[C@H]1C[C@H](NS(=O)(=O)[C@@H]2COC[C@H]2O)c2ccccc21,decoy,76.5,353.0,46.5,370.5,148.0,49.0,151.0,185.5,193.5,55.0,108.0,71.5
C[C@@H](O)[C@H](NC(=O)C1=NN(c2ccccc2)C(=O)CC1)C(=O)O,decoy,76.5,353.0,411.5,285.5,339.0,383.0,190.0,258.5,418.0,453.5,459.5,402.0
CNS(=O)(=O)NC1CCN(C(=O)c2cccc(OC)c2O)CC1,decoy,490.5,353.0,474.5,382.0,331.0,330.0,490.0,318.0,265.5,298.0,493.5,482.5
CCc1nnc(O)c(C(=O)N2CCC(O)(C(=O)O)CC2)c1CC,decoy,107.0,353.0,238.0,81.0,254.0,368.0,269.0,398.5,218.5,123.5,128.0,40.0
O=C(c1c[nH]nc1-c1ccc2c(c1)OCO2)N1CC[C@](O)(C(=O)O)C1,decoy,127.5,348.0,121.0,364.0,377.0,408.0,391.0,178.0,3.0,82.5,444.0,210.5
O=C(Cc1cc2ccccc2c(O)n1)N1CC[C@@](O)(C(=O)O)C1,decoy,38.0,341.0,39.0,169.0,210.0,317.0,13.0,207.5,28.5,79.5,364.0,91.0
COc1cc([C@@H]2NC(=O)N(C)C(C)=C2C(=O)O)ccc1OCC(=O)O,decoy,451.0,341.0,127.5,178.0,135.0,79.0,230.5,358.0,484.0,142.0,241.5,129.0
O=C1C[C@H](Cc2ccc(C(=O)N[C@H]3CCO[C@H]3C(=O)O)cc2)C(=O)N1,decoy,323.5,341.0,21.0,107.5,60.0,49.0,226.0,230.0,133.0,317.5,68.0,337.0
CNC(=O)c1ccc(NC(=O)C(=O)N2CC[C@@H](O)[C@H]2C)c(OC)c1,decoy,323.5,341.0,366.0,307.5,241.0,285.0,398.5,326.5,376.0,418.5,471.0,429.5
COc1ccc(NC(C)=O)cc1NC(=O)C(=O)N1CC[C@H](C(=O)O)C1,decoy,451.0,341.0,383.0,251.5,79.0,185.0,350.5,448.0,406.5,469.5,499.0,485.5
O=C(c1ccoc1C1(O)CCOCC1)N1CCC(O)(C(=O)O)CC1,decoy,38.0,341.0,42.0,116.0,46.0,123.0,190.0,206.0,200.5,38.5,117.0,41.0
COc1ccc(N2CCCN(C(=O)[C@H](CO)NC(N)=O)CC2)cc1,decoy,480.5,341.0,491.0,402.5,440.0,440.0,31.0,193.0,208.0,265.0,226.0,496.0
O=C(O)[C@H]1C[C@@H](O)CN1CC1=Nc2ccccc2S(=O)(=O)N1,decoy,213.0,341.0,355.0,485.0,355.0,412.0,310.5,114.0,98.0,87.5,148.0,100.5
CC(=O)N1CCc2sc(S(=O)(=O)N[C@@H](CO)C(=O)O)cc2C1,decoy,69.5,341.0,433.0,495.5,148.0,15.0,3.0,102.5,218.5,87.5,334.5,82.0
