smiles,origin,molecular_morgan|ref_0,molecular_morgan|ref_1,MACCSkeys|ref_0,MACCSkeys|ref_1,2D_pharmacophore|ref_0,2D_pharmacophore|ref_1,3D_pharmacophore_generated_conformers|ref_0,3D_pharmacophore_generated_conformers|ref_1,3D_shape_generated_conformers|ref_0,3D_shape_generated_conformers|ref_1,chemogenomics|ref_0,chemogenomics|ref_1
CCOC(=O)c1cc(F)ccc1NC(=O)C1CC(F)(F)C1,decoy,205.5,388.0,362.0,449.0,418.0,355.0,347.0,279.5,353.5,466.0,462.5,393.0
NC(=O)c1ccc(C(=O)N2CCC[C@@H]2c2cccc(F)c2)cc1,decoy,205.5,388.0,208.5,207.0,351.0,291.0,9.0,249.0,310.5,323.0,446.0,167.0
CC1(C)CN(C(=O)C2CC(O)(c3cccc(Cl)c3)C2)CCO1,decoy,67.0,388.0,64.0,318.5,182.0,195.0,493.0,192.0,122.0,30.0,200.5,5.0
Cc1cc(C)cc(C(=O)N[C@H]2CCCCN(C(=O)C(F)F)C2)c1,decoy,491.5,388.0,345.5,148.5,228.0,190.0,427.0,356.0,231.5,119.0,326.5,461.5
O=C(NC1CC1)c1cccc(C(=O)N2CC[C@@H]3CCC[C@H]32)c1,decoy,491.5,388.0,418.0,105.0,379.0,392.0,53.0,380.0,153.0,73.5,13.0,435.0
O=C(O)C[C@@H]1CC[C@H](NC(=O)c2c(F)c(F)cc(F)c2F)C1,decoy,476.0,388.0,388.0,189.0,500.0,496.0,112.0,36.5,253.5,46.5,239.0,456.5
O=C(NC1([C@@H]2CCCCO2)CCC1)c1ccc(CO)c(F)c1,decoy,286.5,388.0,70.0,154.0,263.0,336.0,390.0,194.0,413.0,282.0,361.0,307.0
CCC1(NCc2ccc(C(=O)NC3CC3)cc2)CCOCC1,decoy,398.0,388.0,36.0,244.0,71.0,92.0,264.0,161.5,469.0,460.0,266.0,261.0
Nc1ccc(F)cc1-c1ccc2c(c1)NC(=O)C21CCOCC1,decoy,58.0,466.5,52.5,43.0,153.0,218.0,306.0,417.0,127.0,39.0,467.0,57.0
O=S(=O)(CC1CC(F)(F)C1)N[C@H]1C[C@H]1c1cccc(F)c1,decoy,205.5,388.0,474.0,445.0,307.0,380.0,80.0,40.0,261.5,69.0,338.0,224.5
CC(C)C(=O)Nc1ccc(Cl)c(C(=O)NC2CCCC2)c1,decoy,342.5,388.0,306.0,86.5,464.0,443.0,471.0,437.0,61.5,317.5,248.5,400.0
O=C(N[C@@H]1CC(=O)N(C2CC2)C1)c1ccc(-c2ccccc2)cc1,decoy,342.5,388.0,358.5,362.5,164.0,269.0,324.5,235.0,488.0,151.5,347.0,158.0
CC(C)Oc1ccc(-c2cccc(S(N)(=O)=O)c2)c(Cl)c1,decoy,56.5,479.0,487.0,484.0,130.0,479.0,197.0,474.0,420.0,393.5,470.0,26.0
C[C@]1(C(=O)N=[S@](C)(=O)c2cccc(F)c2)CCCCO1,decoy,56.5,440.5,355.5,433.5,36.0,35.0,83.0,52.0,215.5,269.5,411.0,76.0
O=C(O[C@H]1CCN(c2cccc(Cl)c2)C1=O)[C@H]1CCSC1,decoy,81.0,376.0,335.0,349.5,438.0,287.0,475.0,83.0,33.5,91.0,47.0,122.0
Clc1cccc(-c2cnc(CN[C@H]3CCO[C@H]3C3CC3)o2)c1,decoy,55.0,461.0,12.5,168.5,3.0,39.0,336.0,377.0,10.5,151.5,108.0,15.0
O=C(OCc1cccc(Cl)c1)N1CCOC[C@@H]1[C@@H]1CCCO1,decoy,81.0,376.0,279.0,349.5,337.0,205.0,359.0,119.0,188.5,385.0,162.0,71.0
O=C(NC[C@@H]1CC[C@H](NC(=O)C2CC2)C1)c1ccc(Cl)cc1,decoy,373.0,376.0,306.0,22.0,273.0,151.0,122.0,49.0,379.0,367.5,85.0,359.0
C=C(C)[C@@H]1OCC[C@@H]1CNC(=O)c1cc(Cl)cc(OC)c1,decoy,257.0,376.0,279.0,407.5,293.0,248.0,177.0,82.0,81.5,136.0,292.5,182.0
CSCC(=O)Nc1c(C)cnn1Cc1cccc(Cl)c1,decoy,183.0,376.0,146.5,340.0,160.0,134.0,356.0,281.0,257.5,450.0,291.0,82.0
O=C(N[C@@H]1CC[C@@H](F)C1)c1ccccc1COC1CCOCC1,decoy,373.0,376.0,119.5,174.5,278.0,225.0,385.0,310.0,299.5,483.0,102.0,307.0
O=C(NC1CC[S+]([O-])CC1)c1ccc2c(c1)Cc1ccccc1-2,decoy,461.5,376.0,431.0,158.0,158.0,171.0,299.0,182.5,285.0,22.5,198.5,179.0
O=C(NC1C[C@@H]2CC[C@H](C1)S2)c1cccc(-c2cnco2)c1,decoy,137.5,376.0,184.0,17.5,8.0,44.0,75.0,208.0,48.5,93.0,6.0,199.5
CC/C=C(/C)C(=O)N1C[C@H](C)[C@H](NC(=O)c2ccc(F)cc2)C1,decoy,257.0,376.0,414.0,378.0,321.0,269.0,113.0,348.0,143.0,260.5,435.0,439.0
CCOC(=O)C1=C(C)N(C2CC2)C(=O)N[C@@H]1c1cccc(F)c1,decoy,81.0,376.0,234.0,358.0,473.0,462.0,355.0,426.5,465.0,490.0,439.0,349.0
O=C(NC1CC1)[C@H]1CCCN1C(=O)/C=C/c1cccc(Cl)c1,decoy,257.0,376.0,310.5,99.5,314.0,175.0,179.0,41.0,270.5,185.0,36.0,138.5
CC1(F)CC(NC(=O)c2ccc(OC[C@H]3CCCO3)cc2)C1,decoy,325.5,376.0,194.5,344.5,372.0,339.0,214.0,299.0,132.5,248.5,297.0,242.0
CC1CC(NC(=O)c2cccc(-n3nccc3C(F)(F)F)c2)C1,decoy,428.5,376.0,373.5,375.0,52.0,121.0,5.0,26.0,40.0,72.0,104.0,296.5
CC1(C)CC[C@@H]1NC(=O)c1c(Cl)cccc1S(C)(=O)=O,decoy,170.5,365.5,451.5,392.5,391.0,361.0,488.0,393.0,265.5,413.5,321.0,149.0
CC[C@@H](O[C@@H](c1ccccc1)c1cccc(Cl)c1)C(N)=O,decoy,69.0,365.5,178.5,394.5,347.0,483.0,44.0,254.0,478.0,494.0,348.0,16.0
N#Cc1ccc(Cl)c(C(=O)N[C@@H]2CCC[C@@H]3OCC[C@@H]32)c1,decoy,302.5,365.5,28.0,19.0,244.0,246.0,388.5,247.0,132.5,166.0,179.0,267.0
NC(=O)c1ccc(C[S@@+]([O-])Cc2cccc(Cl)c2)cc1,decoy,170.5,365.5,437.0,396.5,483.0,497.0,204.0,261.0,51.0,148.5,331.0,23.0
CC[C@@](Br)(C(=O)c1cccc(F)c1)S(C)(=O)=O,decoy,53.0,439.0,500.0,497.0,494.0,490.0,52.0,448.0,413.0,471.5,401.0,314.0
CCS[C@@H]1CCC[C@H](NC(=O)Nc2ccc(F)cc2C#N)C1,decoy,302.5,365.5,336.0,25.5,446.0,384.0,32.0,349.0,265.5,53.0,271.0,475.0
O=S1(=O)CC=C(Nc2cccc(-c3cccc(F)c3)c2)CC1,decoy,53.0,494.0,414.0,378.0,135.0,135.0,97.0,483.0,72.5,36.5,484.0,3.5
N#CC1(c2ccc(-c3cc(F)cc(CO)c3)cc2)CCOCC1,decoy,53.0,487.0,373.5,466.5,326.0,486.0,129.0,484.0,362.0,76.5,488.5,35.0
O=C(N[C@H]1C[C@H](c2ccccc2F)C1)c1cccc(C#CCO)c1,decoy,400.0,365.5,306.0,325.0,360.0,393.0,148.0,67.0,457.5,343.5,176.0,189.5
Cc1nc2cc(C(=O)NC3CCC(OC(C)C)CC3)ccc2o1,decoy,486.5,365.5,119.5,222.0,110.0,28.0,480.0,488.0,466.5,214.0,102.0,388.0
C[C@@H]1CN(C(=O)/C=C\c2cccc(F)c2)c2ccccc2C(=O)N1,decoy,162.0,365.5,348.5,313.0,468.0,425.0,190.0,248.0,279.5,363.5,474.0,115.5
C[C@H](C(=O)Nc1ccnn1C[C@H]1CCOC1)c1cccc(F)c1,decoy,117.5,361.0,88.5,318.5,151.0,94.0,324.5,262.0,333.5,201.0,406.5,144.0
N#Cc1cc(Cl)cc(-c2cccc(CN3CC[C@@H](N)C3)c2)c1,decoy,50.0,497.5,286.5,203.5,1.0,109.0,22.0,451.0,57.5,374.0,400.0,9.0
C[C@H]1C[C@H](NS(=O)(=O)c2ccc(Cl)c(Cl)c2)CCO1,decoy,110.0,357.0,156.0,366.0,265.0,173.0,393.0,106.5,193.0,266.0,276.5,150.0
O=C1c2ccc(Br)cc2C(=O)N1C[C@@H]1CCCCO1,decoy,110.0,357.0,370.5,334.5,244.0,246.0,476.0,53.0,78.5,191.0,442.0,173.5
O=S(=O)(NC1(c2cccc(F)c2)CCC1)c1ccns1,decoy,110.0,357.0,434.0,364.0,95.0,122.0,209.0,188.0,118.5,424.0,423.0,77.0
NC(=O)c1ccc(F)cc1-c1cccc(CN2CCCCC2)c1,decoy,50.0,471.0,184.0,125.5,9.0,206.0,100.0,31.0,193.0,260.5,455.0,68.0
NC(=O)c1cccc(-c2cccc(CO[C@@H]3CCOC3)c2)c1F,decoy,50.0,452.0,215.0,389.0,171.0,442.0,15.0,251.0,45.0,132.5,449.5,27.0
COC1(OC)CC(CNC(=O)c2ccc(F)c(Cl)c2)C1,decoy,310.5,357.0,379.5,450.5,262.0,154.0,238.0,150.5,143.0,233.5,353.0,307.0
O=C(N[C@H]1CC[C@H](CO)CC1)c1cc(Cl)nc(Cl)c1,decoy,483.0,357.0,41.5,2.0,137.0,40.0,290.0,185.0,208.0,233.5,26.0,298.5
CC[C@H](NC(=O)c1cc(F)c(C#N)c(F)c1)C1CCCCC1,decoy,419.0,357.0,245.5,107.0,456.0,431.0,330.0,240.5,436.5,251.0,412.0,431.5
C[C@H](NS(=O)(=O)c1ccc(Cl)cc1)[C@H]1CCCCO1,decoy,83.0,357.0,314.0,386.0,221.0,208.0,296.0,224.5,383.0,412.0,354.0,87.0
CS[C@@H]1CC[C@H](NC(=O)[C@H](CO)c2ccc(Cl)cc2)C1,decoy,275.0,348.5,123.0,122.5,301.0,318.0,131.0,230.5,350.0,401.0,60.0,162.0
CCO[C@@H]1C[C@@H](NC(=O)c2cccc(C(F)(F)F)c2)[C@H]1OC,decoy,275.0,348.5,327.5,430.0,184.0,213.0,232.5,132.0,333.5,238.0,161.0,440.0
CCOC(=O)N1CCC[C@@H]([C@@H](C)NC(=O)c2ccccc2)C1,decoy,335.5,348.5,343.5,303.0,364.0,242.0,92.0,313.0,306.5,328.0,387.0,360.0
O=C1N[C@H](CC2CC2)C(=O)N1Cc1cccc(Br)c1,decoy,140.0,348.5,395.0,168.5,339.0,449.0,76.0,60.0,183.0,343.5,376.0,180.0
CON(C)C(=O)c1cc(F)ccc1NC(=O)c1ccccc1,decoy,101.0,348.5,456.0,468.5,491.0,480.0,241.5,141.5,451.5,416.0,475.0,276.0
O=S(=O)(Cc1ncc(-c2cccc(F)c2)o1)C[C@@H]1CCCO1,decoy,48.0,464.0,341.0,453.0,12.0,62.0,364.0,440.0,103.5,119.0,431.0,97.0
C[C@@H]1C[C@@H](NC(=O)c2cc(F)c(Cl)nc2Cl)CCO1,decoy,196.0,348.5,1.0,48.0,75.0,54.0,286.0,176.0,248.5,395.5,112.0,210.5
C[C@H]1C[C@H](NC(=O)C(C)(C)C)CN1C(=O)c1cccc(F)c1F,decoy,275.0,348.5,365.5,398.0,325.0,282.0,43.0,266.0,116.5,306.5,390.0,428.0
CC(F)(F)c1ccc(C(=O)N[C@@H]2CCCC3(C2)OCCO3)cc1,decoy,393.5,348.5,36.0,145.5,217.0,209.0,388.5,267.0,97.0,228.5,329.0,213.0
CCN(c1ccc(C(=O)NC2CC(CCO)C2)cc1)C(C)C,decoy,474.0,348.5,410.5,375.0,150.0,113.0,220.5,104.0,424.0,32.5,262.5,346.0
CS[C@@H]1CC[C@@H](NC(=O)c2c(C(C)C)nn(C)c2Cl)C1,decoy,474.0,348.5,248.0,190.5,71.0,92.0,435.0,441.5,375.0,420.5,77.0,281.0
O=C(Nc1ccon1)N[C@H]1C[C@H]1c1cccc(Br)c1,decoy,175.0,337.5,261.0,290.0,86.0,100.0,479.0,365.0,29.5,87.0,317.0,170.0
C[C@@H]1CCC[C@@H]1NC(=O)[C@@H]1CC(=O)N(C)[C@@H]1c1cccc(F)c1,decoy,175.0,337.5,152.0,303.0,456.0,431.0,289.0,214.0,193.0,173.0,279.0,374.0
Cc1c(C(=O)N[C@@H](c2cccc(F)c2)C2CCCC2)cnn1C,decoy,247.0,337.5,358.5,322.5,98.0,103.0,481.0,179.0,338.5,393.5,342.0,311.0
O=C(N[C@@H]1CCO[C@H]1C1CC1)c1cccc(OC(F)(F)F)c1,decoy,365.5,337.5,110.0,313.0,253.0,327.0,235.0,136.5,200.0,136.0,38.0,329.0
CC[C@@H](C)C(=O)N1CC[C@H](NC(=O)c2cc(F)ccc2C)[C@@H]1C,decoy,319.5,337.5,313.0,274.0,267.0,237.0,293.5,375.0,70.0,130.5,430.0,477.0
O=C(NC(C1CC1)C1CC1)[C@H]1CC(c2cccc(F)c2)=NO1,decoy,175.0,337.5,83.5,222.0,105.0,115.0,212.0,288.0,234.0,34.5,205.5,161.0
O=C(N[C@H]1CCCC12CCOCC2)c1cccc(Cl)c1O,decoy,175.0,337.5,75.5,112.0,408.0,269.0,468.5,396.0,45.0,46.5,262.5,142.0
C[C@H]1C[C@H](NC(=O)c2ccoc2)CCN1C(=O)c1ccccc1,decoy,480.0,337.5,95.0,241.0,347.0,264.0,206.0,339.0,75.0,28.0,182.5,229.0
C#C[C@@H](NC(=O)c1cccc(COC2CCOCC2)c1)C(C)C,decoy,365.5,337.5,351.0,427.0,224.0,253.0,363.0,382.0,315.5,391.0,208.0,233.0
CC(C)(C)OC[C@@H]1CCCN([C@@H](C(=O)O)c2cccc(F)c2)C1,decoy,97.0,337.5,385.5,436.5,295.0,262.0,412.0,438.0,25.5,436.0,380.0,284.0
CC(C)OC1CCC(NC(=O)c2cccc3c2OCCO3)CC1,decoy,423.0,337.5,106.0,254.5,351.0,291.0,312.0,460.0,63.5,40.0,182.5,276.0
C[C@H]1[C@@H](CO)CCN1C(=O)N[C@H]1C[C@H](c2cccc(Cl)c2)C1,decoy,175.0,337.5,90.0,130.0,323.0,285.0,332.0,250.0,243.0,110.0,17.0,119.0
CSc1ncc(-c2cccc(S(C)(=O)=O)c2)cc1Cl,decoy,47.0,499.0,485.0,471.0,11.0,85.0,222.5,493.0,113.0,222.5,460.0,22.0
COc1cncc(NC(=O)N2CC[C@@H]2c2cccc(F)c2)n1,decoy,293.5,329.5,101.0,240.0,46.0,10.0,400.5,383.5,19.0,12.0,440.0,278.0
C=CCOC(=O)c1sc(NC(=O)c2cccc(F)c2)cc1C,decoy,221.5,329.5,449.5,381.5,455.0,400.0,371.5,276.0,442.0,112.0,432.0,408.0
Cc1cc(N2CCC(NC(=O)c3cc(F)ccc3C)CC2)n[nH]1,decoy,345.5,329.5,161.0,108.5,141.0,99.0,460.0,125.0,327.0,98.5,308.0,404.0
CO[C@H]1C[C@H](NC(=O)c2c(-c3cccc(F)c3)noc2C)C1,decoy,91.0,329.5,167.5,435.0,107.0,124.0,311.0,411.0,45.0,317.5,250.0,177.0
CCOC(=O)C1(c2ccc(-c3ccc(F)c(C#N)c3)cc2)CC1,decoy,45.0,474.0,468.0,486.0,131.0,452.0,268.5,494.0,327.0,287.5,497.0,104.0
CC(C)S(=O)(=O)c1ccc(C(=O)NC2CCCCC2)cc1,decoy,442.0,325.5,471.0,352.0,335.0,365.0,279.0,138.5,321.0,241.5,255.0,408.0
C[C@@H]1CC(=O)NN1C(=O)c1cccc(-c2c(F)cccc2F)c1,decoy,45.0,444.0,261.0,404.5,208.0,394.0,103.0,372.0,15.0,127.5,469.0,101.0
O=S(=O)(N[C@@H](c1cccc(Cl)c1)C(F)(F)F)C1CC1,decoy,114.0,325.5,493.0,450.5,444.0,440.0,125.0,42.0,389.5,474.0,143.0,73.5
COC(=O)C(C)(C)c1cccc(-c2cc(F)c(O)cc2F)c1,decoy,45.0,493.0,494.0,498.0,190.0,461.0,23.0,453.0,21.0,350.0,488.5,244.0
O=C(OC1CCCC1)[C@@H](O)c1cccc(Br)c1,decoy,66.0,325.5,497.0,490.0,296.0,421.0,62.0,212.0,85.0,431.5,216.0,206.0
CC1CC(NC(=O)c2ccccc2[S@@+]([O-])C(F)(F)F)C1,decoy,383.0,325.5,480.5,401.5,407.0,383.0,443.5,108.0,417.0,360.5,195.5,257.5
O=C(N[C@H]1CCO[C@@H](C2CC2)C1)c1cnc2ccc(F)cc2c1,decoy,312.0,323.0,3.5,13.5,136.0,70.0,406.0,44.0,215.5,46.5,52.0,331.0
COC[C@H]1C[C@@H](NS(=O)(=O)c2c(C)cc(Cl)cc2C)C1,decoy,216.0,322.0,479.0,459.0,255.0,147.0,418.0,350.5,389.5,455.5,385.0,193.0
CCC(=O)NCc1cccc(-c2ccc(C(=O)O)c(Cl)c2)c1,decoy,43.0,481.0,231.5,372.0,195.0,488.0,56.0,344.0,176.5,173.0,480.0,34.0
CC[C@H]1CN(C(=O)C(C)(C)F)CC[C@H]1NC(=O)c1ccccc1,decoy,385.0,316.5,189.5,231.5,405.0,275.0,153.0,71.5,291.0,343.5,345.0,400.0
CC(=O)NC1CCC(NC(=O)C/C=C\c2cccc(F)c2)CC1,decoy,134.5,316.5,128.0,64.5,335.0,399.0,166.5,59.0,200.0,403.0,265.0,368.0
CO[C@@H]1CCCN(C(=O)C2(c3cccc(Cl)c3)CC(=O)C2)C1,decoy,134.5,316.5,132.0,369.0,278.0,225.0,349.0,91.0,29.5,336.5,205.5,43.0
COC(=O)NC1CCN(C(=O)c2cc(Cl)ccc2C)CC1,decoy,262.0,316.5,206.5,90.0,334.0,222.0,267.0,469.0,327.0,148.5,197.0,274.0
CCOc1cc(F)c(-c2cccc(C(=O)NCOC)c2)cc1F,decoy,42.0,442.0,446.0,472.5,247.0,438.0,14.0,305.5,478.0,477.0,458.0,334.0
