smiles,origin,molecular_morgan|ref_0,molecular_morgan|ref_1,MACCSkeys|ref_0,MACCSkeys|ref_1,2D_pharmacophore|ref_0,2D_pharmacophore|ref_1,3D_pharmacophore_generated_conformers|ref_0,3D_pharmacophore_generated_conformers|ref_1,3D_shape_generated_conformers|ref_0,3D_shape_generated_conformers|ref_1,chemogenomics|ref_0,chemogenomics|ref_1
CCN(CC)Cc1cnc2c(C(=O)Nc3cccc4cc(C)oc34)cnn2c1,decoy,500.0,245.5,356.5,71.0,330.0,61.0,499.0,174.0,110.0,371.5,7.0,185.0
COc1cccnc1C(=O)N[C@@H](CN1CCCC1=O)c1cccc(C(F)(F)F)c1,decoy,252.5,262.0,29.5,116.5,114.0,204.0,124.0,145.0,275.0,384.5,110.0,21.0
O=S(=O)(Nc1ccc(OC2CCOCC2)c(F)c1)c1ncccc1C(F)(F)F,decoy,252.5,394.0,421.5,485.0,172.0,291.0,337.0,399.0,447.0,418.0,345.0,131.0
Cc1cc(O)nc(N2CC[C@@H](NC(=O)[C@@H](C)Cc3ccc(OC(F)(F)F)cc3)C2)n1,decoy,355.0,245.5,33.5,72.0,146.0,193.0,302.5,215.0,334.0,224.0,90.0,223.0
Cc1cccc(NC(=O)[C@H]2CSCN2C(=O)c2ccc(OC(F)F)cn2)c1,decoy,252.5,426.0,132.0,208.0,5.0,211.0,191.5,419.5,99.0,70.0,304.0,389.0
N#Cc1cc(NC(=O)C[C@H]2C(=O)Nc3c(F)cccc32)ccc1OC(F)(F)F,decoy,252.5,363.5,174.5,137.0,250.0,370.0,96.5,411.5,309.0,187.0,353.5,86.0
C[C@@H](COc1cccc(F)c1)NC(=O)c1cnn2c(-c3ccccc3)ccnc12,decoy,493.0,245.5,125.0,5.5,354.0,120.0,271.5,41.0,102.0,130.0,231.0,379.0
CN(c1ccc(OC(F)(F)F)c(F)c1)S(=O)(=O)Cc1ccc(N)cc1,decoy,248.0,392.0,456.5,453.0,315.0,314.0,65.0,181.0,80.5,43.0,296.0,118.0
COc1ccc([C@H](NC(=O)c2ccc(OCc3noc(C)n3)cc2)C2CC2)cc1,decoy,338.0,241.5,350.5,154.0,415.0,86.0,354.0,86.0,460.5,281.0,245.0,377.0
C[C@H](OC(=O)CCc1ocnc1C(=O)O)c1ccc(OC(F)(F)F)cc1,decoy,375.5,241.5,423.0,379.0,363.0,436.0,291.0,230.0,388.5,148.5,124.0,236.0
CC[C@H](NC(=O)Cc1csc(N2CCCC2=O)n1)c1ccc(OC)cc1,decoy,282.0,241.5,283.0,195.5,57.0,51.0,40.0,209.0,321.5,324.0,75.0,159.5
C[C@@]1(CCc2ccccc2)NC(=O)N(NC(=O)c2ccc(SC(F)(F)F)cc2)C1=O,decoy,413.5,241.5,344.0,186.0,453.0,409.0,78.0,336.0,413.0,210.5,453.0,479.0
COc1cc(C)c(NC(=O)C(=O)N2CCC(C)=C(c3ccco3)C2)cc1F,decoy,244.0,417.0,143.0,354.5,343.0,379.0,326.0,224.0,151.5,34.5,433.5,188.0
COc1ccc(CCC(=O)N[C@@H]2CCCn3nc(C(C)C)nc32)cc1Cl,decoy,244.0,354.0,145.0,36.0,157.0,52.0,415.5,424.5,368.5,433.5,274.0,183.0
COc1ccc2c(c1OC)CCN(C(=O)NCc1ccc(OC(F)F)cn1)C2,decoy,244.0,354.0,15.0,198.5,43.0,202.0,68.0,67.0,183.5,241.0,209.0,16.0
COc1ccc(CCC(=O)N[C@H]2CCO[C@@H]2c2cn(C)nc2C)cc1Cl,decoy,244.0,382.0,231.0,150.0,176.0,231.0,332.5,64.0,316.0,324.0,234.0,125.5
COCCOc1cncc(C(=O)N[C@@H](C)c2ccc(NC(=O)C3CC3)cc2)c1,decoy,244.0,301.0,185.0,420.0,103.0,108.0,427.0,290.0,447.0,34.5,378.0,447.0
COc1cc(C(F)(F)F)ncc1NC(=O)N[C@H](C)c1ccc(N2CCOCC2)cc1,decoy,244.0,284.0,24.0,258.0,14.0,110.0,179.0,72.0,34.0,123.0,154.0,89.0
O=C(Nc1ccc(OCC(F)(F)F)c(F)c1)N(CCCO)Cc1ccccn1,decoy,244.0,466.5,29.5,268.0,13.0,275.0,23.0,62.0,323.5,371.5,372.0,295.0
COc1ccc(CN(CC2CCC2)C(=O)c2cnn3cccnc23)c(OC)c1,decoy,487.0,237.0,245.0,74.0,232.0,2.0,234.0,14.0,409.0,254.5,45.0,61.0
CN1C(=O)C[C@H](CNC(=O)c2cccc(OC(F)(F)F)c2)[C@@H]1c1cccnc1,decoy,402.0,237.0,125.0,103.0,61.0,269.0,236.0,274.0,388.5,299.0,171.5,163.0
COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@H](C)c1ccc(Cl)s1,decoy,238.5,378.0,465.0,440.0,392.0,370.0,64.0,103.0,214.5,284.0,437.0,419.0
O=C(Cc1ccc(OC(F)(F)F)cc1)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1nccs1,decoy,264.0,237.0,245.0,99.5,181.0,297.0,136.0,375.5,141.5,96.0,328.5,459.0
CC[C@H](NC(=O)C(=O)N[C@H]1CCN(c2ccc(C(F)(F)F)cc2)C1)c1ccc(OC)cc1,decoy,329.0,237.0,92.0,163.0,211.0,286.0,418.5,147.0,368.5,400.0,135.0,313.0
COc1csc(C(=O)NS(=O)(=O)c2c(F)cccc2OC(F)(F)F)c1,decoy,238.5,277.0,480.5,415.0,402.0,346.0,161.0,287.0,492.0,388.0,350.0,65.0
O=C(NCc1ccon1)Nc1cc(Br)ccc1OC(F)(F)F,decoy,238.5,351.0,277.0,192.5,98.0,106.0,356.5,186.0,482.5,453.5,293.0,197.0
COc1cccnc1C1(CNS(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1,decoy,238.5,351.0,444.5,477.0,28.0,137.0,245.0,312.0,478.0,356.5,379.0,331.5
CCCNC(=O)c1cccnc1NCc1cc(OC(F)(F)F)ccc1OC,decoy,402.0,237.0,92.0,106.5,254.0,294.0,144.0,275.0,309.0,241.0,29.5,29.0
CCS(=O)(=O)N(C)c1cccc(C(=O)N[C@@H](C)c2ccc(OC)cc2)c1,decoy,454.5,233.0,473.0,391.5,467.0,385.0,34.0,339.0,378.5,260.0,300.0,442.0
CC(C)(NS(=O)(=O)c1ccc(C#N)c(F)c1)c1ccc(OC(F)(F)F)cc1,decoy,347.0,233.0,495.0,479.5,467.0,385.0,35.0,126.0,46.0,12.0,170.0,196.0
COc1cc([C@H](NC(=O)c2cnn(C(C)C)c2C)C(F)(F)F)cc(OC)c1OC,decoy,429.0,233.0,326.0,53.0,170.0,73.0,328.0,114.0,189.0,65.0,89.0,17.0
COc1ccc(C2CCN(C(=O)Nc3cccc(C(=O)N4CCOCC4)c3)CC2)nc1,decoy,236.0,479.0,92.0,406.0,109.0,280.0,261.0,449.0,481.0,440.5,419.0,414.0
COc1ccc(C(=O)OCC(=O)c2ccc(NC(=O)C(C)C)cc2)cc1F,decoy,231.5,485.0,365.5,464.0,423.0,451.0,450.5,459.0,295.0,152.5,443.0,329.0
CCCCN(C)c1nnc(C(=O)NC(C)C)n1CCc1ccc(OC(F)(F)F)cc1,decoy,450.0,230.5,121.0,70.0,279.0,63.0,359.5,180.0,460.5,361.5,65.0,293.0
COc1ccc(NC(=O)C(=O)N[C@H](c2cccnc2)C2CC2)c(Br)c1,decoy,231.5,287.0,286.0,375.0,84.0,263.0,422.0,445.0,465.5,384.5,459.0,469.0
CCOC(=O)N1CCC[C@@H](C(=O)NCc2ccc(OC)c(Br)c2)C1,decoy,231.5,368.0,101.5,332.0,467.0,462.0,50.0,179.0,240.0,394.0,420.0,348.5
COC[C@H](NC(=O)N1CCN(C(=O)OC(C)(C)C)C[C@@H]1C(C)C)c1ccc(F)cc1,decoy,231.5,462.5,86.0,409.0,435.0,479.0,453.0,462.0,403.0,248.0,460.5,335.0
COc1ccc(S(=O)(=O)N[C@@H]2CCCc3cccnc32)c(Cl)c1Cl,decoy,231.5,310.0,430.0,383.5,171.0,202.0,74.0,192.0,146.5,331.0,418.0,345.0
CCc1nnc2n1C[C@H]1CC[C@@H](C2)N1C(=O)NCc1ccc(OC(F)(F)F)cc1,decoy,359.0,230.5,231.0,37.5,202.0,218.0,125.0,256.0,288.5,289.0,179.0,339.0
COc1ccc(C[S@+]([O-])CC(=O)Nc2cccc(C#N)c2)cc1Br,decoy,231.5,462.5,373.5,431.0,399.0,431.0,407.0,485.0,463.5,314.0,475.0,477.0
CC[C@H](NC(=O)NCc1ncccc1Br)c1ccc(OC)c(OC)c1,decoy,231.5,261.0,185.0,221.5,51.0,213.0,58.0,193.0,183.5,252.5,78.0,28.0
COc1cc(NC(=O)N2CC(=O)NC[C@H]2c2ccccc2)cc(Cl)c1OC,decoy,231.5,431.0,2.5,289.0,294.0,404.0,69.5,248.0,348.0,463.0,431.0,145.0
COc1cc(C)c(NC(=O)C(=O)NC[C@@H]2CCCN(Cc3cccs3)C2)cc1F,decoy,226.5,469.0,92.0,301.5,163.0,310.0,395.5,232.0,429.0,371.5,485.0,376.0
CNC(=O)C[C@@H]1S/C(=N\[C@H](C)c2cccs2)N(CCc2ccc(OC)c(F)c2)C1=O,decoy,226.5,391.0,248.0,240.0,78.0,270.0,224.0,436.0,484.0,488.0,382.0,190.0
CC(C)[C@H](NC(=O)c1cnc(C(F)(F)F)nc1)c1ccc2c(c1)OCCO2,decoy,380.5,228.0,240.5,123.0,154.0,38.0,406.0,6.0,176.5,65.0,134.0,67.0
CC[C@@H](NC(=O)C1(c2ccc(OC)cc2)CCOCC1)c1c(C)noc1C,decoy,280.0,228.0,296.5,212.0,124.0,116.0,200.0,202.0,285.0,218.5,243.0,368.0
CCn1ccnc1[C@@H](C)NC(=O)N[C@H](c1ccc(OC)cc1)C(F)(F)F,decoy,341.0,228.0,148.0,89.5,27.0,196.0,347.0,482.0,172.0,178.5,50.0,80.0
COc1ccc(CC(=O)N2CCCC[C@@H]2COC(=O)NC2CCCC2)cc1F,decoy,222.0,476.5,83.5,360.0,416.0,464.0,215.0,375.5,203.0,161.5,490.0,403.0
CN(C)C(=O)Nc1ccc(C(=O)N2CCSC[C@@H]2c2nccs2)c(Cl)c1,decoy,222.0,476.5,340.5,415.0,62.0,128.0,290.0,159.5,409.0,375.5,425.0,424.0
COc1ccc([C@@H](CCO)NC(=O)c2cc3c(s2)CCN(C(=O)OC(C)(C)C)C3)cc1,decoy,444.0,226.0,177.0,299.5,449.0,410.0,473.5,405.0,497.0,485.5,295.0,357.0
COCCOc1c(Cl)cccc1NC(=O)CCc1c(C)nc(O)nc1C,decoy,222.0,493.5,33.5,346.0,63.0,116.0,246.0,316.0,403.0,368.0,440.0,449.0
COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=O)CC(C)C)c(F)c2)c(F)c1,decoy,222.0,493.5,345.0,408.0,449.0,410.0,467.0,499.0,471.5,408.5,454.0,322.5
COc1cc(NC(=O)C(=O)N[C@H](c2ccccc2)[C@H]2CCCO2)c(OC)cc1Cl,decoy,222.0,448.5,289.0,441.5,289.0,384.0,465.0,417.0,455.5,500.0,487.0,435.0
COc1ccc(COC(=O)[C@@H]2CC(=O)N(c3ccc(Cl)c(F)c3)C2)nc1,decoy,222.0,448.5,83.5,279.5,72.0,271.0,149.0,245.5,300.0,91.5,244.0,45.0
C[C@@H](c1ccc(OC(F)(F)F)cc1)S(=O)(=O)Cc1noc2c1COCC2,decoy,332.0,222.5,446.0,373.5,297.0,53.0,113.0,34.5,67.0,9.0,118.0,193.5
Cc1nc(-c2ccc(OC(F)(F)F)cc2)sc1C(=O)N[C@H](C(=O)O)C(C)C,decoy,439.5,222.5,373.5,233.5,462.0,486.0,491.0,389.5,327.5,175.0,123.0,286.0
CCCC[C@H](NS(=O)(=O)c1cn(CC(C)C)cn1)c1ccc(OC)cc1,decoy,332.0,222.5,401.0,341.0,242.0,81.0,336.0,333.0,208.5,139.5,128.0,237.5
O=S(=O)(N[C@@H]1CCO[C@H](c2ccncc2)C1)c1ccc(OC(F)(F)F)cc1,decoy,332.0,222.5,468.0,417.0,195.0,316.0,210.0,267.0,82.5,256.5,280.5,445.0
COc1ccc(OC)c(NC(=S)Nc2cnc3c(C(C)C)cnn3c2)c1,decoy,494.0,222.5,380.5,103.0,318.0,131.0,486.0,109.0,250.0,292.5,51.0,35.0
COc1cc(C)c(NC(=O)C(=O)Nc2ccnn2Cc2ccc(C)s2)cc1F,decoy,217.0,436.0,136.5,108.0,160.0,151.0,171.0,494.0,240.0,375.5,326.0,137.0
COC[C@@H](NS(=O)(=O)c1cnc2onc(C3CC3)c2c1)c1cccc(Cl)c1,decoy,217.0,410.5,393.0,324.5,205.0,31.0,222.5,377.0,18.5,191.0,406.0,233.0
COc1ccc(CNS(=O)(=O)c2cc3c(cc2Cl)CCCC(=O)N3)cc1Cl,decoy,217.0,464.0,337.0,419.0,445.0,341.0,175.0,78.0,269.0,258.0,444.0,140.0
COc1ccc(C(=O)N[C@H](c2ccc(C)cc2)[C@H](C)S(C)(=O)=O)c(C)c1,decoy,476.0,218.5,484.0,475.0,433.0,342.0,207.0,151.0,219.5,491.0,233.0,398.0
C[C@@H](c1ccc(S(N)(=O)=O)cc1)N(C)C(=O)c1ccc(OC(F)(F)F)cc1,decoy,433.0,218.5,476.0,380.0,492.0,481.0,294.0,439.0,168.5,17.0,188.0,406.0
COc1ccc([C@@H](NS(=O)(=O)c2ccc(NC(C)=O)cc2F)C(C)C)cc1,decoy,213.5,273.0,461.5,457.5,441.0,322.0,395.5,450.5,134.0,451.5,366.0,391.0
C[C@@H](NC(=O)c1ccc(-n2ccnc2)nc1)c1ccc(OCC(F)(F)F)cc1,decoy,398.0,214.5,142.0,22.0,292.0,140.0,265.5,22.0,168.5,263.5,86.0,258.5
COC(=O)c1nc(Br)sc1NC(=O)CCCc1ccccc1,decoy,213.5,491.5,350.5,363.0,86.0,254.0,375.0,378.5,342.5,292.5,499.0,496.0
COC(=O)[C@@H](C)c1cccc(NC(=O)c2cnn3cc(Br)cnc23)c1,decoy,472.5,214.5,334.0,39.0,376.0,9.0,268.0,32.0,40.5,30.0,25.0,275.0
COc1cc(F)c(Br)cc1NC(=O)N(C)Cc1c(C)noc1C,decoy,213.5,374.0,152.0,185.0,108.0,96.0,439.0,204.0,388.5,418.0,334.0,168.0
COC(=O)C[C@@H](NC(=O)c1ccc2nnc(C(C)(C)C)n2c1)c1ccc(C)cc1,decoy,486.0,214.5,313.0,35.0,331.0,152.0,478.5,419.5,50.0,248.0,160.0,410.5
COc1ccc(N(C)C(=O)Nc2ccc(C)c(S(N)(=O)=O)c2)cc1Cl,decoy,213.5,438.5,437.5,476.0,479.0,469.0,82.0,283.0,363.5,224.0,438.5,420.0
COc1ccc([C@@H](NC(=O)c2cc(Cn3cccn3)on2)C(F)(F)F)cc1,decoy,361.0,214.5,266.0,44.5,291.0,253.0,188.0,166.0,95.0,286.0,77.0,212.0
O=C(Nc1cnn2ccc(Cl)nc12)c1cccc(OC(F)(F)F)c1O,decoy,398.0,214.5,226.0,25.0,247.0,43.0,372.0,135.0,240.0,281.0,131.0,278.0
CCc1cccc2c1OCC[C@@H]2NC(=O)c1cnc(C(F)(F)F)c(C#N)c1,decoy,458.0,214.5,270.5,113.5,132.0,69.0,387.0,128.0,465.5,169.5,277.0,220.0
COC[C@H](NC(=O)N1CCC[C@@H](Nc2ccc(C#N)cn2)C1)c1ccc(F)c(F)c1,decoy,211.0,454.0,16.5,332.0,91.0,183.0,244.0,299.5,254.5,368.0,309.0,53.0
COc1ccc([C@@H](NC(=O)NCc2cccs2)C(=O)O)cc1Br,decoy,206.5,334.5,378.5,469.5,493.0,500.0,90.0,320.0,91.0,99.0,481.0,451.0
COC(=O)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2Cl)cn1,decoy,206.5,263.0,209.0,216.0,187.0,132.0,343.0,331.0,99.0,116.0,163.0,193.5
CC(C)(C)C[C@H](NC(=O)c1ccc(S(C)(=O)=O)nc1)c1ccc(F)cc1,decoy,423.5,209.0,456.5,391.5,193.0,93.0,464.0,110.0,449.5,378.0,199.0,298.0
Cc1cc(C(=O)N2CCC[C@H](C)C2)ccc1NC(=O)c1cnn2cccnc12,decoy,495.0,209.0,316.5,192.5,367.0,6.0,387.0,137.0,121.5,8.0,149.0,353.0
COc1ccc([C@H](NS(=O)(=O)c2cccc(C)c2C#N)C2CCC2)cc1,decoy,423.5,209.0,497.0,497.0,465.0,419.0,316.0,266.0,230.5,236.5,375.0,466.0
CCOc1ccc(S(=O)(=O)N[C@H](CCOC)c2ccc(C)o2)cc1Br,decoy,206.5,334.5,428.0,478.0,410.0,408.0,84.0,161.0,492.0,423.0,307.0,269.0
CC[C@H](NC(=O)c1cccc(S(=O)(=O)N(C)C(C)C)c1)c1ccncc1,decoy,488.0,209.0,493.0,383.5,248.0,323.0,441.0,235.0,451.0,429.0,275.0,481.0
COc1cc(C#N)ccc1OCC(=O)Nc1cc(Br)cnc1C,decoy,206.5,397.5,203.0,249.0,36.0,212.0,296.0,406.0,67.0,158.0,247.0,48.0
Cc1nc2ccnn2cc1C(=O)Oc1ccc([C@@H](C)NC(=O)OC(C)(C)C)cc1,decoy,465.0,209.0,289.0,30.0,192.0,21.0,493.0,387.0,214.5,337.0,106.0,374.0
COC[C@H](c1ccc(F)c(F)c1)N1C(=O)N[C@H](c2ccc(OC)cc2)C1=O,decoy,206.5,334.5,8.0,147.0,349.0,430.0,55.0,299.5,304.5,173.0,164.0,3.0
CC[C@H](NC(=O)C(=O)Nc1cc(F)c(OC)cc1C)c1ccccc1OC,decoy,206.5,305.0,268.5,279.5,311.0,354.0,414.0,289.0,488.0,340.0,357.0,174.0
COc1cc(OC)c(NC(=O)COC(=O)c2sccc2OC)cc1Cl,decoy,206.5,483.0,378.5,445.0,306.0,367.0,278.0,441.0,449.5,433.5,447.0,264.0
COC(=O)COc1ccc(NC(=O)CCc2ccc(OC)c(F)c2)c2cccnc12,decoy,206.5,438.5,76.5,236.0,79.0,179.0,111.0,360.0,383.0,478.5,344.0,123.0
O=C(CN1C(=O)COc2ccc(Cl)cc21)Nc1cc(Br)cnc1Cl,decoy,199.0,473.0,76.5,279.5,15.0,219.0,254.0,371.0,398.0,404.0,400.0,268.0
COc1ccc(C(=O)N2CCCC2)cc1NC(=O)Cc1c(C)noc1Cl,decoy,199.0,325.5,158.5,270.0,243.0,198.0,410.0,170.5,225.0,118.5,363.0,232.0
COc1cc(F)c([C@@H](C)NC(=O)C(=O)Nc2cccnc2C(F)(F)F)cc1OC,decoy,199.0,385.0,203.0,249.0,35.0,257.0,262.0,440.0,62.5,101.0,273.0,13.0
CC[C@@H](NC(=O)c1cnn(CCO[C@@H]2CCCCO2)c1C)c1ccccc1OC,decoy,442.0,205.5,261.5,141.5,191.0,54.0,471.0,43.0,339.0,449.0,159.0,282.0
COc1ccc2c(c1)OCC[C@H]2NC(=O)NCc1ccc(OC)c(Br)c1,decoy,199.0,325.5,109.0,349.5,428.0,441.0,108.0,301.0,354.5,404.0,374.0,261.5
COc1ccc(CN(CCCO)C(=O)Nc2cc(Br)cnc2C)cc1,decoy,199.0,325.5,24.0,289.0,26.0,206.0,311.5,269.0,165.5,308.0,256.0,369.0
COC(=O)c1cnc([C@@H](C)NC(=O)[C@H](C)Oc2ccc(C)cc2Br)s1,decoy,199.0,325.5,385.0,310.5,23.0,191.0,331.0,108.0,183.5,105.5,305.0,179.0
COC[C@@H](NC(=O)N[C@H]1CCOc2c(F)cccc21)c1cccc(OC)c1,decoy,199.0,356.0,36.5,292.0,341.0,410.0,387.0,442.0,479.5,437.0,408.5,162.0
C=CCC(=O)N1CC[C@H](CNC(=O)Cc2ccc(OC(F)(F)F)cc2)[C@@H]1c1cccnc1,decoy,319.0,205.5,164.0,161.0,89.0,275.0,56.0,194.5,436.0,361.5,355.0,485.0
Cc1ccc([C@@H](NC(=O)Cc2cccc(OC(F)(F)F)c2)[C@H](C)S(C)(=O)=O)cc1,decoy,335.0,203.0,418.5,295.5,349.0,342.0,150.0,111.0,208.5,331.0,175.0,307.0
COc1ccc([C@H](C)NC(=O)C[C@](O)(c2ccc(C)o2)C(F)(F)F)cc1,decoy,277.5,203.0,411.0,230.5,365.0,417.0,83.0,82.0,172.0,231.0,203.5,308.5
CC[C@](COC)(NC(=O)/C(C)=C/c1ccc(OC(F)(F)F)cc1)C(=O)O,decoy,277.5,203.0,385.0,450.0,495.0,495.0,180.5,366.0,462.0,308.0,302.0,426.0
CCN(C(=O)Nc1cnc(N2CCOCC2)c(Br)c1)c1cccc(OC)c1,decoy,192.5,372.0,19.5,243.0,166.0,124.0,315.0,168.0,300.0,130.0,278.0,143.0
COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)c1ncc(C#N)cc1Cl,decoy,192.5,372.0,109.0,226.0,6.0,176.0,471.0,328.0,348.0,423.0,316.0,175.0
COCCOc1ccc(C#N)cc1NC(=O)[C@H]1C[C@H]1c1cc(F)c(F)c(F)c1,decoy,192.5,484.0,309.0,490.0,316.0,391.0,382.0,423.0,494.0,498.0,473.0,280.5
CCCSc1nc(=NC(=O)N[C@@H](COC)c2ccc(F)c(F)c2)s[nH]1,decoy,192.5,432.5,326.0,354.5,116.0,126.0,163.0,341.5,409.0,461.5,298.0,50.0
COc1ccc([C@H](C)NC(=O)CSc2nnc3ccccn23)cc1Br,decoy,192.5,290.0,174.5,23.0,234.0,163.0,51.0,49.5,316.0,164.5,252.0,208.0
CC[C@@](C)(NC(=O)C(=O)Nc1cc(Cl)ccc1O[C@H](C)COC)c1nccs1,decoy,192.5,460.5,211.5,316.0,17.0,186.0,370.0,469.0,425.5,429.0,404.0,247.0
CCOc1c(Cl)cc(CNC(=O)N2CCNC(=O)[C@H]2c2cccs2)cc1OC,decoy,187.0,450.5,59.0,260.0,319.0,373.0,38.0,214.0,468.5,487.0,381.0,166.0
COC[C@H](NC(=O)N1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)c(F)c1,decoy,187.0,491.5,7.0,187.5,147.0,233.0,392.0,310.0,403.0,236.5,402.0,171.0
COc1ccc(C2(NC(=O)Cc3nc(-c4ccco4)oc3C)CCOCC2)cc1F,decoy,187.0,337.0,145.0,212.0,76.0,138.0,159.0,257.0,110.0,243.5,362.0,217.0
CC(C)(C)Oc1ccc(C(=O)OCC(=O)c2cc3c(cc2F)NC(=O)CC3)nc1,decoy,187.0,475.0,69.5,226.0,15.0,127.0,488.0,475.0,191.5,175.0,276.0,12.0
COc1ccc([C@@H]2NC(=O)N(CCCOc3ncc(C(F)(F)F)cc3Cl)C2=O)cc1,decoy,187.0,266.5,1.0,167.5,131.0,246.0,174.0,247.0,58.0,105.5,97.0,15.0
COC(=O)C[C@H](NC(=O)c1cncc(OCC(F)F)c1)c1cccc(C)c1,decoy,298.5,197.5,160.5,134.0,90.0,122.0,169.0,187.0,240.0,250.5,261.0,302.0
C[C@@H](NC(=O)c1ccnc(N2CCCCC2)n1)c1ccc(OC(F)F)cc1,decoy,389.5,197.5,195.5,154.0,212.0,101.0,80.0,9.0,2.0,47.5,203.5,360.0
COc1ccc2c(c1)[C@H](NC(=O)c1cncs1)CCN2C(=O)c1cncs1,decoy,471.0,197.5,223.0,181.5,135.0,140.0,352.0,142.5,348.0,145.0,358.0,387.5
C[C@@H](NC(=O)c1ccc(N2CCCC2)nn1)c1cccc(OC(F)(F)F)c1,decoy,389.5,197.5,164.0,31.5,339.0,58.0,383.0,196.0,291.0,267.5,186.0,303.0
COc1ccc2nc(C)c(C(=O)N[C@H](CS(C)(=O)=O)c3ccccc3)cc2c1,decoy,451.0,197.5,245.0,238.0,65.0,41.0,402.0,124.0,425.5,429.0,236.0,373.0
COc1ccc(S(=O)(=O)Nc2cnc(C(F)(F)F)cc2C)c(C)c1F,decoy,183.5,340.5,453.5,388.5,130.0,217.0,420.0,466.5,254.5,86.5,146.0,2.0
COc1ccc([C@H](C)NS(=O)(=O)Cc2ccc(F)cc2C#N)cc1Br,decoy,183.5,308.0,456.5,427.0,444.0,468.0,119.0,362.0,127.0,199.5,342.0,207.0
O=S(=O)(Cc1ccc(OC(F)(F)F)cc1)Nc1ccnn1Cc1ccsc1,decoy,389.5,197.5,326.0,202.0,215.0,114.0,137.0,140.0,245.5,263.5,218.0,385.0
C[C@]1(c2cccc(C#N)c2)NC(=O)N(CCOc2ccc(OC(F)(F)F)cc2)C1=O,decoy,389.5,197.5,60.5,198.5,309.0,379.0,250.0,357.5,67.0,196.0,180.0,195.0
COC[C@@H](NC(=O)N1CCCC[C@@H]1c1nnc([C@H]2CCCO2)o1)c1cccc(OC)c1,decoy,182.0,416.0,50.0,135.5,81.0,182.0,431.5,450.5,176.5,276.0,399.0,135.0
Cc1cc(Cn2nnc(C(=O)N[C@H](C)c3ccc(OC(F)F)cc3)c2C)no1,decoy,445.5,191.5,283.0,56.5,413.0,289.0,332.5,153.0,78.5,70.0,125.0,230.0
