smiles,origin,molecular_morgan|ref_0,molecular_morgan|ref_1,MACCSkeys|ref_0,MACCSkeys|ref_1,2D_pharmacophore|ref_0,2D_pharmacophore|ref_1,3D_pharmacophore_generated_conformers|ref_0,3D_pharmacophore_generated_conformers|ref_1,3D_shape_generated_conformers|ref_0,3D_shape_generated_conformers|ref_1,chemogenomics|ref_0,chemogenomics|ref_1
Cc1ccc2ccc(F)c(Nc3cnc(C(N)=O)nc3)c2n1,decoy,367.5,352.5,32.0,107.0,350.0,25.0,483.0,489.0,373.5,363.5,198.0,247.0
Fc1cccc2c(NC3CN(c4ncccn4)C3)nccc12,decoy,367.5,430.0,204.0,412.0,326.0,153.0,391.0,479.0,441.0,144.0,405.0,438.0
O=C1CC[C@H](Nc2nc(Cl)cc3cccc(F)c23)C(=O)N1,decoy,367.5,495.5,218.0,285.0,43.0,155.0,235.0,434.0,201.5,388.5,402.0,353.0
O=C(O)c1oc2ccccc2c1Cn1cncc(F)c1=O,decoy,367.5,430.0,363.0,136.5,495.0,478.0,38.0,250.0,125.5,490.0,420.0,483.5
CCc1nocc1CN1C[C@H](N)[C@H](c2ccc(F)cc2)C1,decoy,367.5,352.5,381.0,408.5,450.0,436.0,413.0,306.0,161.5,251.5,333.0,317.0
N=c1cc(CN)ccn1-c1nc(Cl)nc2c(F)cccc12,decoy,367.5,194.5,99.5,273.0,370.0,6.0,264.0,404.0,253.0,384.5,59.0,39.0
F[C@@H]1CCNC[C@@H]1Nc1ncc2ccc(Cl)cc2n1,decoy,367.5,495.5,231.0,435.5,208.0,74.0,15.0,289.5,333.0,182.5,315.0,219.0
CO[C@H](c1noc(C2(C)CNC2)n1)c1ccccc1Cl,decoy,349.0,287.5,398.0,341.5,380.0,391.0,160.5,286.0,418.5,452.5,495.0,472.0
NC(=O)c1ccc(Nc2cnc3ccccc3c2)cn1,decoy,349.0,383.0,148.5,146.0,364.0,300.0,213.0,258.5,428.0,80.0,22.0,35.5
Cc1sc2ncn(N)c(=O)c2c1-c1ccc(F)cc1,decoy,349.0,209.5,118.0,136.5,402.0,361.0,300.0,384.0,7.0,466.5,367.0,348.0
Cc1c(C(=O)N2CCC(CC(N)=O)CC2)oc2ccccc12,decoy,349.0,287.5,435.5,418.0,170.0,497.0,229.5,104.0,390.5,79.0,25.0,27.0
OC[C@@H]1CN(Cc2c(Cl)oc3ccccc23)C[C@@H]1O,decoy,349.0,209.5,429.5,310.5,3.0,447.0,88.0,127.0,156.0,266.0,416.0,363.0
N[C@@H]1CCN(c2c(F)ccc3c(Cl)ncnc23)C1,decoy,349.0,453.0,159.5,285.0,117.0,152.0,78.5,469.0,58.5,47.0,327.5,319.0
COc1cc(C)nc(NN=Cc2ccccc2F)n1,decoy,349.0,209.5,447.0,264.5,341.0,330.0,237.0,375.0,413.5,62.5,396.0,370.5
CNc1cnc(C(=O)N=[S@](C)(=O)c2ccccc2F)cn1,decoy,349.0,383.0,421.5,489.0,222.0,26.0,262.0,279.5,296.0,135.5,399.0,405.5
N[C@@H]1CN(Cc2cnc3ccccc3n2)CC(F)(F)C1,decoy,349.0,209.5,208.0,462.0,224.0,216.0,23.0,85.5,342.5,88.5,141.0,157.0
NCc1nc2ccc(Cl)cc2n1[C@@H]1CCCNC1,decoy,349.0,287.5,88.5,208.5,67.0,271.0,12.0,232.0,182.5,483.0,158.0,81.0
NCCc1cn(-c2ncccc2F)c2ccncc12,decoy,349.0,383.0,59.0,221.0,318.0,219.0,117.0,209.0,166.0,231.0,238.0,323.5
NCC1CCN(C(=O)c2cc3c(F)cccc3[nH]2)CC1,decoy,349.0,383.0,173.0,399.0,180.0,430.0,56.0,39.0,363.5,59.5,23.0,20.0
COc1nc(C)cnc1Nc1cccc(F)c1CO,decoy,349.0,287.5,373.0,84.5,125.0,136.0,400.0,288.0,221.0,336.5,496.0,487.0
CCOc1c(Cl)cccc1Cc1nc(CN)no1,decoy,349.0,209.5,320.5,153.0,102.0,381.0,354.0,172.0,438.5,492.0,379.5,239.5
N[C@H]1C[C@H](Nc2ncnc3c2oc2ccccc23)C1,decoy,349.0,209.5,45.5,37.0,240.0,112.0,225.0,344.0,268.5,51.0,260.0,360.0
Cc1csc(C2=C(N)N(c3ccccc3F)CC2=O)n1,decoy,349.0,287.5,132.5,268.5,302.0,106.0,68.0,445.0,273.0,48.5,281.0,287.0
OC1CN(c2nc(C(F)F)nc3ccc(F)cc23)C1,decoy,349.0,383.0,331.5,252.0,64.0,234.0,78.5,166.0,244.5,476.0,322.5,377.0
Cc1cc(N)ncc1-c1cncc2cc(CO)oc12,decoy,349.0,209.5,123.5,10.5,381.0,91.0,303.0,404.0,13.0,429.0,351.0,345.0
C[C@@H]1CN(c2ccccc2)CCN1c1ncnc(N)c1Cl,decoy,349.0,453.0,331.5,406.5,331.0,272.0,277.0,351.0,376.5,275.0,384.5,352.0
C[C@@]1(Nc2ccc(F)c3cnccc23)CCS(=O)(=O)C1,decoy,349.0,487.5,348.5,482.0,138.0,96.0,379.0,398.0,101.0,135.5,492.0,481.5
O=c1cc(O[C@H]2C[C@H](O)C2)c2cc(F)ccc2o1,decoy,349.0,453.0,478.5,490.0,389.0,486.0,67.0,163.0,88.5,387.0,389.0,384.0
c1cc(-c2ccc3c(n2)OCCNC3)c2[nH]cnc2c1,decoy,466.0,121.0,358.0,113.0,261.0,10.0,460.5,341.0,232.0,123.0,357.0,330.0
COc1ncc(F)cc1Nc1c(C)nn(C)c1C,decoy,335.5,421.0,387.5,305.5,388.0,341.0,496.0,471.0,47.0,377.0,500.0,500.0
NCCC1CCN(C(=O)c2ccc(Cl)cn2)CC1,decoy,335.5,480.5,456.0,497.0,16.0,482.0,418.0,491.0,458.0,242.0,87.0,48.0
Cc1nc2ccc(-c3cnc(O[C@@H]4CCNC4)nc3)cc2[nH]1,decoy,451.5,119.5,352.0,63.0,194.0,7.0,477.0,310.0,491.0,291.0,360.0,383.0
N/C(=N/C1Cc2ccccc2C1)c1ccc(F)cn1,decoy,335.5,333.0,3.0,158.5,120.0,432.0,63.0,81.0,301.5,109.5,31.0,44.0
Cc1ccc2nc(-c3ccc4nnc(C)n4c3)[nH]c(=O)c2c1,decoy,451.5,119.5,304.5,59.0,496.0,268.0,336.0,222.0,438.5,192.0,417.5,474.0
Cc1c(F)cccc1Nc1scnc1C(N)=O,decoy,335.5,333.0,21.0,205.0,31.0,251.0,465.0,353.0,37.0,293.5,165.0,148.0
C[C@@H](CN)c1nnc(Cc2cccc(Cl)c2)o1,decoy,335.5,333.0,208.0,462.0,418.0,437.0,406.0,229.5,333.0,346.0,122.0,56.0
CS(=O)(=O)c1ccc(Nc2c(N)cccc2Cl)cn1,decoy,335.5,480.5,310.5,485.5,248.0,190.0,390.0,400.0,443.5,325.0,293.0,193.5
C[C@H]1CC[C@H](CN)N(Cc2cccc3nc[nH]c23)C1,decoy,401.0,115.0,245.5,305.5,238.0,277.0,227.5,273.0,85.5,368.0,253.0,147.0
COc1nc(C)nc(-c2ccc3nc[nH]c3c2)c1C#N,decoy,430.5,115.0,285.0,8.0,268.0,11.0,292.0,145.0,292.0,370.5,485.0,477.0
c1ccc2[nH]c(-c3nc([C@@H]4CCOC4)no3)nc2c1,decoy,430.5,115.0,339.5,245.0,308.0,289.0,301.5,29.0,383.0,11.0,75.0,101.0
Cc1ccc(-c2nc(=O)c3c(C)c(C(=O)O)sc3[nH]2)cn1,decoy,483.0,115.0,127.5,26.0,492.0,459.0,209.5,147.0,381.0,195.0,489.0,498.0
Cc1nc2c(C(=O)N3CC[C@@H](C)[S@@+]([O-])CC3)cccc2[nH]1,decoy,464.5,115.0,348.5,402.0,33.0,422.0,297.0,285.0,207.0,357.5,428.0,416.0
Cc1ccc(O)c(C=Nn2cnc3ccccc3c2=O)c1,decoy,391.0,115.0,494.0,114.0,452.0,307.0,175.0,199.5,221.0,91.0,392.0,439.0
CN1CCN(c2cccc3[nH]c(-c4ccns4)nc23)CC1,decoy,464.5,115.0,193.5,418.0,469.0,237.0,301.5,6.0,306.0,423.5,400.0,412.5
NC(N)c1nc(-c2ccc(-c3ccccc3)cc2)no1,decoy,332.0,130.0,76.0,45.0,85.0,468.0,295.0,433.0,496.0,102.5,47.0,82.0
Cc1ncc([N+](=O)[O-])n1Cc1nc2ccccc2[nH]1,decoy,410.0,108.0,392.5,327.0,298.0,165.0,403.0,97.0,64.5,393.0,355.0,385.0
CS(=O)(=O)c1ccccc1-c1ncc2[nH]ccc2n1,decoy,443.0,108.0,245.5,252.0,142.0,126.0,238.0,193.0,26.0,395.0,185.0,274.0
Cc1cc(-c2ccccc2C(=O)N2CCNCC2)ccc1O,decoy,493.0,108.0,499.0,231.0,296.0,467.0,91.0,418.0,381.0,499.0,311.0,393.0
CC1(C)CN(Cc2nc3ccccc3[nH]2)CCC1=O,decoy,386.0,108.0,421.5,221.0,13.0,345.0,26.0,46.0,349.0,271.0,465.0,441.0
CS(=O)(=O)c1ccccc1-c1cc2nc[nH]c2cn1,decoy,443.0,108.0,317.5,291.5,196.0,165.0,203.5,219.0,204.0,450.0,224.0,273.0
Cc1cccc(-c2ccc(N3CCNCC3)nc2)c1O,decoy,474.5,108.0,473.0,76.5,277.0,233.0,324.0,410.0,486.5,236.5,446.0,387.0
Cc1c[nH]c(-c2ccc(CN)cc2)nc1=NC1CC1,decoy,474.5,108.0,296.5,242.0,26.0,137.0,417.0,88.0,384.5,315.5,71.0,105.0
Cc1ccc2c(CN3CCC[C@](O)(CN)CC3)cccc2n1,decoy,329.5,133.0,466.0,276.5,237.0,123.0,274.0,447.0,363.5,305.5,339.5,180.5
CO[C@@H]1CCN(C(=O)c2coc3ccc(F)cc23)[C@H](CN)C1,decoy,329.5,389.0,401.5,361.5,278.0,442.0,130.0,158.0,312.5,198.0,346.0,251.0
NCc1cc(N2CCc3c(oc4ccccc34)C2)ncn1,decoy,329.5,306.0,292.5,157.0,303.0,12.0,419.0,360.0,445.0,34.0,282.0,285.0
N[C@](C(=O)O)(c1cccc(Cl)c1)C(F)(F)F,decoy,329.5,298.5,252.5,499.0,29.0,500.0,281.0,473.0,34.0,421.0,164.0,116.0
O=C(c1cc2cc(O)ccc2o1)N1C[C@@H](F)C[C@@H](CO)C1,decoy,322.5,191.5,410.0,339.0,453.0,489.0,258.0,317.0,198.0,119.5,219.0,184.0
NCCc1cnn(-c2nnc(Cl)c3cccc(F)c23)c1,decoy,322.5,473.5,93.0,320.5,465.0,291.0,198.0,71.5,128.5,97.0,192.0,204.0
Cc1nc(N2CCC(C(=O)O)CC2)nc2ccc(F)cc12,decoy,322.5,423.5,421.5,474.0,422.0,462.0,349.0,77.0,279.0,174.5,350.0,428.0
COc1nc(N2CC[C@@](C)(O)[C@@H](F)C2)nc2ccccc12,decoy,322.5,423.5,481.0,395.0,90.0,84.0,157.0,241.0,175.0,141.0,484.0,470.0
NCCc1cnn(-c2cnc3ccc(Cl)cc3n2)c1,decoy,322.5,347.0,68.5,291.5,395.0,101.0,132.0,49.0,394.5,10.0,189.0,161.0
COC(=O)c1cc2ccccc2nc1-n1cccc1CN,decoy,322.5,256.5,245.5,62.0,357.0,92.0,97.0,9.0,240.0,321.0,107.0,126.0
Cc1ncc(CN)c(=N)n1-c1ccc(F)c2cnccc12,decoy,322.5,256.5,99.5,221.0,334.0,59.0,343.0,477.0,352.0,456.5,291.0,332.0
Cc1cc(N[C@@H]2CNC(=O)C2)c2ccc(F)c(F)c2n1,decoy,322.5,423.5,240.0,138.0,130.0,184.0,316.0,340.0,64.5,437.0,497.5,499.0
CCN=c1ncc(N)cn1-c1cc2cc(F)ccc2o1,decoy,322.5,473.5,212.0,172.5,395.0,71.0,245.0,11.0,136.5,247.5,207.0,228.0
Cn1ncc(Cl)c1C=NNc1nc2ccccc2[nH]1,decoy,322.5,136.0,59.0,273.0,472.0,401.0,298.5,148.0,379.0,6.0,322.5,300.0
Cc1cccc(-c2nc(C)c(C(=O)N=c3cc[nH]cc3O)[nH]2)c1,decoy,488.5,103.0,387.5,14.5,351.0,150.0,459.0,101.0,469.0,271.0,412.0,434.0
Cc1n[nH]c(=NCc2ccc3nc[nH]c3c2)n1C1CC1,decoy,476.5,103.0,310.5,296.5,439.0,175.0,389.0,199.5,268.5,98.5,299.5,315.0
CCc1nccn1Cc1nc2ccc(C(=O)OC)cc2[nH]1,decoy,476.5,103.0,275.0,198.5,238.0,57.0,326.5,15.0,450.0,314.0,316.0,356.0
O=C(c1ncccc1F)N1CCC(O)(c2ccccc2)CC1,decoy,313.0,374.0,496.0,353.5,215.0,433.0,432.0,472.0,434.5,231.0,366.0,396.0
Cc1cnc(-n2c(CCN)cc3ccccc32)cn1,decoy,313.0,201.5,183.0,116.5,182.0,231.0,282.0,90.0,192.0,461.0,154.0,193.5
Cc1ccc(F)c(Nc2ccccc2CC(N)=O)n1,decoy,313.0,201.5,108.5,335.5,89.0,173.0,408.0,342.0,201.5,469.0,69.0,122.0
Cc1ccc2c(-c3cccc(S(N)(=O)=O)n3)cccc2n1,decoy,313.0,161.5,447.0,480.5,201.0,167.0,411.0,480.0,410.5,450.0,98.0,120.0
Cc1c(C(=O)N2C[C@H](N)C[C@@H]2C)cnc2ccccc12,decoy,313.0,138.0,378.0,238.5,305.0,269.0,134.0,221.0,296.0,226.5,249.0,339.0
OC1CC(Oc2nc(Cl)nc3ccc(F)cc23)C1,decoy,313.0,448.5,385.0,226.0,34.0,184.0,166.0,246.0,95.0,435.0,354.0,370.5
O=c1c2cc(Cl)ccc2ncn1CC1(O)CCC1,decoy,313.0,448.5,463.5,295.0,80.0,351.0,55.0,157.0,406.0,129.5,478.0,426.0
NCc1nc(C(=O)N2CC[C@@H]2c2cccc(F)c2)cs1,decoy,313.0,277.5,141.5,458.0,97.0,358.0,438.5,118.5,320.5,95.5,61.0,40.0
COc1ccc(Cl)c(Nc2ccc(CN)nc2)n1,decoy,313.0,485.5,231.0,76.5,349.0,54.0,442.0,125.0,240.0,245.5,452.0,408.0
Cc1ncc(CN2CC(c3nc4ccccc4[nH]3)C2)cn1,decoy,425.5,99.5,183.0,234.0,81.0,373.0,229.5,255.0,394.5,268.0,325.0,399.0
Cc1nc2ccc(Nc3c(C#N)cnn3C)cc2[nH]1,decoy,425.5,99.5,108.5,96.0,477.0,235.0,479.0,444.0,264.0,172.0,386.0,448.0
Cc1cc(=N[C@H](CN)c2ccccc2)nc(-c2ccncc2)[nH]1,decoy,425.5,99.5,226.0,247.5,391.0,62.0,450.5,431.5,424.0,435.0,118.0,167.5
C[C@@H]1C[C@H]1c1nnc(-c2ccc3nc(O)[nH]c3c2)o1,decoy,425.5,99.5,301.0,47.0,461.0,223.0,447.0,270.5,403.5,26.5,308.0,418.0
Cc1cc(CN)nn1C(F)(F)c1nc(Cl)ccc1F,decoy,306.5,326.0,234.0,437.0,385.0,366.0,137.0,332.0,88.5,463.0,297.5,322.0
C=CC[C@@H]1CCN1C(=O)c1cccc2oc(O)nc12,decoy,405.5,96.5,483.5,301.0,17.0,456.0,315.0,413.0,125.5,349.0,423.0,388.0
Cc1cccc(-c2nc(=NCC(C)(C)O)s[nH]2)c1,decoy,471.0,96.5,320.5,367.0,42.0,315.0,195.5,450.5,367.0,135.5,424.5,391.0
Cc1nc2ccccc2nc1-n1nc(CN)cc1C,decoy,306.5,168.0,204.0,130.5,456.0,278.0,407.0,181.0,109.5,56.0,136.0,153.0
C[P+](C)([O-])c1ccccc1Nc1ccc(F)cn1,decoy,306.5,326.0,258.5,403.0,250.0,308.0,420.0,474.0,312.5,368.0,408.0,409.0
Cc1ccc(/C(O)=N/S(=O)(=O)c2ccccc2F)o1,decoy,306.5,141.0,471.0,500.0,21.0,416.0,99.0,284.0,101.0,73.0,111.0,132.0
Cc1cc2ccccc2nc1C(=O)N1CCC(NCC#N)CC1,decoy,302.0,298.5,486.0,458.0,218.0,296.0,116.0,233.5,458.0,318.5,121.0,129.0
Fc1ccc2nc(Cl)nc(-n3cnc4c3CNCC4)c2c1,decoy,302.0,483.0,173.0,349.0,447.0,58.0,488.0,396.5,141.5,336.5,440.0,432.0
COc1ccc(=NCc2ccc(F)c3cccnc23)[nH]n1,decoy,302.0,445.5,310.5,296.5,489.0,278.0,475.0,307.5,432.5,403.0,475.0,481.5
N[C@@H]1CN(C(=O)c2cc3cc([N+](=O)[O-])ccc3o2)CC[C@H]1F,decoy,302.0,445.5,441.0,495.0,189.0,310.0,428.0,282.0,370.5,26.5,127.0,109.5
Cc1cc(N[C@@H]2C[C@@H](C(=O)O)C[C@@H]2O)c2cccc(F)c2n1,decoy,302.0,298.5,231.0,238.5,475.0,458.0,248.5,392.0,363.5,219.0,463.0,475.0
NCc1nc(Cc2cc(Br)cs2)no1,decoy,299.0,253.0,59.0,428.0,104.0,457.0,223.0,217.0,264.0,296.5,273.0,190.0
CC(=O)N1CC(Nc2ccc(-c3nc4ccncc4[nH]3)cc2)C1,decoy,486.0,95.0,269.5,264.5,288.0,17.0,371.5,14.0,498.0,298.5,220.0,420.0
CCO[C@@H]1C[C@@H](Nc2nc3cccc(F)c3n2C)[C@H]1OC,decoy,292.5,417.5,367.5,280.0,116.0,193.0,255.5,476.0,413.5,349.0,481.0,467.5
Cc1cc(=O)c(N)c(C)n1-c1cc2ccccc2nc1O,decoy,292.5,146.5,432.5,21.0,416.0,39.0,383.0,160.0,253.0,296.5,90.0,92.0
Cn1cncc1CN=c1[nH]c(Cl)nc2ccccc12,decoy,292.5,249.5,127.5,305.5,293.0,156.0,422.0,368.0,117.5,417.5,374.5,410.0
CC#CCN1C(=O)N[C@@](C)(c2cc3ccccc3o2)C1=O,decoy,292.5,469.0,453.0,301.0,367.0,494.0,194.0,176.5,406.0,351.5,432.0,422.0
Cc1nc2c(F)cccc2cc1C(=O)N1CC([C@H](C)O)C1,decoy,292.5,339.0,447.0,373.5,48.0,435.0,45.0,126.0,454.5,329.5,280.0,302.0
CNc1ncc2cc(-c3c(N)cncc3F)ccc2n1,decoy,292.5,249.5,36.5,109.0,203.0,14.0,393.0,283.0,458.0,263.5,301.0,320.0
O=C(c1cc(=O)c2ccc(Cl)cc2o1)N1CCC(O)CC1,decoy,292.5,493.0,488.5,477.0,377.0,492.0,19.0,76.0,367.0,174.5,266.0,223.0
COC(=O)c1nc2cccc(-c3cccc(C(N)=O)c3)c2o1,decoy,292.5,186.0,258.5,155.0,53.0,316.0,257.0,323.5,225.0,361.0,28.0,49.0
Cc1cc(N2CCN(c3cccc(F)c3)C[C@@H]2C)nc(N)n1,decoy,292.5,417.5,358.0,468.5,324.0,260.0,342.0,296.0,441.0,295.0,295.0,227.0
Cc1cccc2nc(Cl)nc(N[C@H]3COC(=O)C3)c12,decoy,292.5,186.0,127.5,190.0,70.0,146.0,140.0,272.0,85.5,406.5,482.0,480.0
COc1cc(N2CC[C@@H](N)C(F)(F)C2)nc2ccccc12,decoy,292.5,339.0,331.5,168.0,281.0,90.0,153.0,244.5,131.5,173.0,271.0,196.0
CC1(C)NC(=O)N(c2ccc3[nH]c(C(F)F)nc3c2)C1=O,decoy,458.0,89.5,212.0,172.5,109.0,339.0,113.0,107.0,211.5,20.0,449.5,449.5
Cc1cnc(-c2ccccc2)c(CN2C[C@@H](O)[C@@H](CN)C2)c1,decoy,458.0,89.5,462.0,69.5,144.0,403.0,139.0,16.0,409.0,493.5,372.0,392.0
COCn1cc(-c2ccc3nc(S)[nH]c3c2)cn1,decoy,458.0,89.5,193.5,327.0,424.0,170.0,201.0,133.0,429.5,93.0,371.0,400.0
COC(=O)c1cc(C)nc(-c2cccc3nc[nH]c23)n1,decoy,421.5,89.5,162.0,76.5,203.0,26.0,298.5,331.0,64.5,206.5,468.0,467.5
CN[C@@H](C)c1nc(-c2cccc3nc(C)[nH]c23)no1,decoy,399.5,89.5,120.5,107.0,440.0,163.0,464.0,314.0,26.0,256.5,443.0,449.5
CC1(c2nc(-c3ccc4nc(O)[nH]c4c3)no2)CC1,decoy,421.5,89.5,292.5,53.5,368.0,116.0,426.0,205.0,244.5,3.0,414.0,456.0
COc1cc2[nH]cnc2cc1-c1ccccc1C(N)=O,decoy,421.5,89.5,153.0,1.0,337.0,332.0,252.5,95.0,424.0,478.0,114.0,137.0
Cc1nc2ccc(-c3ccccc3CC(N)=O)nc2[nH]1,decoy,399.5,89.5,72.0,28.0,245.0,203.0,369.0,321.5,301.5,479.5,27.0,90.5
Cc1cccc2nc(O[C@@H]3CNCC3(F)F)oc12,decoy,282.0,155.0,292.5,231.0,113.0,214.0,395.0,422.0,105.5,161.5,451.0,415.0
CCc1ccccc1C(=O)n1c(C)nc(Cl)c(N)c1=N,decoy,282.0,127.0,245.5,305.5,198.0,259.0,330.0,364.0,276.5,447.0,233.0,214.0
NCc1cn([C@H]2CCS(=O)(=O)C2)c2ccc(Cl)cc12,decoy,282.0,368.0,252.5,451.0,2.0,470.0,181.0,297.0,152.5,277.5,182.0,79.0
Cc1nc2ccccc2nc1CN1C[C@@H](CN)C[C@H]1C,decoy,282.0,197.5,355.0,312.0,132.0,367.0,236.0,328.0,434.5,216.0,231.5,209.0
N=c1cc(CN)ncn1-c1ccc(F)c(C(F)(F)F)c1,decoy,282.0,368.0,223.5,330.5,192.0,51.0,428.0,260.5,320.5,231.0,105.0,99.0
COc1c(-c2noc(C3(N)CC3)n2)ccc(F)c1F,decoy,282.0,368.0,331.5,125.5,264.0,379.0,456.0,67.5,4.0,7.0,459.5,435.0
Cc1c(-n2cc(N)c3c(Br)ccnc32)cnn1C,decoy,282.0,484.0,39.5,168.0,268.0,327.0,306.0,377.0,10.0,9.0,462.0,433.0
Nc1nc2ccccc2n1-c1ccc(F)c(CO)c1,decoy,282.0,197.5,59.0,47.0,158.0,67.0,328.0,359.0,166.0,279.5,32.0,51.0
Cc1nc(N[C@]2(C)CCS(=O)(=O)C2)nc2ccccc12,decoy,282.0,272.0,442.0,475.5,67.0,157.0,141.0,278.0,236.0,277.5,472.0,465.0
Cc1c(O)cccc1-c1cccnc1OC1CNC1,decoy,468.0,84.5,490.0,116.5,113.0,190.0,452.0,371.0,338.0,495.0,348.5,368.0
N#CC1(c2ccccc2-c2ncc[nH]2)CCNCC1,decoy,436.0,84.5,285.0,175.5,246.0,408.0,207.0,51.0,11.0,491.0,348.5,277.0
CNC(=O)c1cc(-n2c(C)cc3c(F)c(N)ccc32)ccn1,decoy,273.5,442.0,115.0,163.0,309.0,161.0,430.5,488.0,359.0,251.5,353.0,374.0
N[C@@H]1CN(c2c([N+](=O)[O-])cnc3ccc(F)cc23)CC[C@H]1F,decoy,273.5,374.0,457.5,451.0,319.0,104.0,226.0,303.5,43.5,454.0,327.5,291.0
NC1(c2nc(-c3ccc(Br)cn3)no2)CC1,decoy,273.5,471.5,168.5,344.5,174.0,460.0,463.0,307.5,355.5,33.0,404.0,331.0
Cc1nc2ccccc2c(N2CCCO[C@@H](CN)C2)c1C,decoy,273.5,216.5,483.5,353.5,211.0,328.0,471.0,495.0,186.5,493.5,227.0,197.0
Cc1nnc(CN)n1C(F)(F)c1ccc(Cl)c(Cl)n1,decoy,273.5,316.5,156.0,382.0,431.0,452.0,94.0,201.0,122.0,415.0,407.0,431.0
O=C(O)c1ccccc1Cn1cnc2ccc(F)cc2c1=O,decoy,273.5,374.0,405.5,215.5,493.0,476.0,145.0,138.0,370.5,381.5,309.0,455.0
NC[C@@H]1CCCCN1C(=O)c1nc(Cl)ccc1Cl,decoy,273.5,471.5,461.0,484.0,330.0,434.0,481.0,165.0,184.0,452.5,206.0,172.0
COc1ccc2oc(CN3C[C@@H](F)C[C@@H](N)C3)cc2c1,decoy,273.5,442.0,262.5,276.5,85.0,336.0,27.5,115.0,477.5,223.0,335.0,200.5
CCn1nccc(-c2ccc3nc(C)[nH]c3c2)c1=O,decoy,455.5,83.0,344.5,67.5,413.0,299.0,433.0,251.0,399.0,211.5,369.0,461.5
NC(=O)c1cc(Nc2ccc3ccccc3n2)ccn1,decoy,262.5,411.5,74.5,97.0,405.0,82.0,341.0,420.0,406.0,112.5,12.0,23.0
C[C@@H]1CN(Cc2cc3cnccc3o2)C[C@H]1CCN,decoy,262.5,411.5,437.5,406.5,188.0,358.0,109.0,183.0,236.0,147.5,318.5,293.5
N[C@@]1(C(F)(F)F)CCN(Cc2ccc3ncoc3c2)C1,decoy,262.5,131.0,325.0,445.0,175.0,73.0,24.0,56.0,221.0,169.0,197.0,174.0
C[C@@H]1CCN(C(=O)c2cc3ccc(F)cc3n2C)C[C@@H]1N,decoy,262.5,492.0,331.5,422.5,220.0,388.0,216.0,220.0,221.0,53.5,96.0,84.0
