smiles,origin,molecular_morgan|ref_0,molecular_morgan|ref_1,MACCSkeys|ref_0,MACCSkeys|ref_1,2D_pharmacophore|ref_0,2D_pharmacophore|ref_1,3D_pharmacophore_generated_conformers|ref_0,3D_pharmacophore_generated_conformers|ref_1,3D_shape_generated_conformers|ref_0,3D_shape_generated_conformers|ref_1,chemogenomics|ref_0,chemogenomics|ref_1
COc1ccc(CCNc2ccc(C(N)=O)cc2C)cc1,decoy,304.5,255.5,12.0,392.5,102.0,467.0,88.0,336.0,315.0,422.5,112.0,94.0
CCCOc1cc(F)ccc1NC(=O)c1ccc(O)cn1,decoy,449.0,174.0,205.0,159.0,156.0,162.0,458.0,148.0,466.0,40.0,116.0,308.0
Cc1cc(C(=O)Nc2cc(Cl)ccc2OCCS(C)(=O)=O)co1,decoy,357.5,174.0,477.0,294.0,334.0,439.0,248.5,427.0,480.5,7.0,158.0,330.0
COC(=O)c1cc(C(=O)Nc2cccc(O)c2)ccc1C,decoy,304.5,365.0,160.5,302.0,322.0,457.0,91.0,451.0,71.0,348.5,115.0,52.0
CCOc1cccc(NC(=O)c2ccc([C@H](C)N)cc2)n1,decoy,304.5,365.0,190.5,325.0,149.0,250.0,188.0,331.0,212.0,416.5,221.0,232.0
CNC(=O)c1ccccc1Nc1cc(C)c(F)c(O)c1,decoy,304.5,205.0,128.0,174.5,191.0,362.0,66.0,195.5,152.5,241.5,210.0,101.0
CSc1c(F)cccc1NC(=O)c1ccc(S(N)(=O)=O)c(C)c1,decoy,304.5,205.0,198.5,353.0,325.0,449.0,461.0,319.0,252.0,340.5,176.0,126.0
NC1=CCN(C(=O)c2ccc(Sc3ccc(Cl)cc3)o2)N1,decoy,473.0,174.0,436.0,183.5,116.0,205.0,112.0,18.0,29.0,17.5,167.0,441.5
COc1cc(NC(=O)c2ccc(CN)cc2)c(OC)c(C)c1OC,decoy,304.5,365.0,26.5,296.5,86.0,342.0,445.5,490.5,340.0,357.5,321.5,235.0
CNc1cccc(C(=O)Nc2cnn(C(C)C)c2)c1,decoy,304.5,255.5,292.0,240.0,131.0,190.0,162.0,424.0,66.0,340.5,265.0,215.0
CC(=O)c1cc(NC[C@](C)(O)c2ccccc2)cnc1C,decoy,304.5,306.0,136.0,398.5,133.0,339.0,229.0,320.0,175.0,208.0,368.0,110.0
CCOc1cc(Cl)ccc1C(=O)NCc1cn(C(C)C)nn1,decoy,382.0,174.0,406.5,75.5,294.0,65.0,432.5,186.5,337.0,219.0,181.0,456.0
Cc1nn(C(C)C)c(C)c1[C@H]1NC(=O)c2ccccc2N1,decoy,304.5,255.5,351.0,163.0,259.0,150.0,418.0,409.0,223.0,320.5,470.5,440.0
NC(=O)c1cc(NCC2(c3ccccc3)CCC2)ccn1,decoy,304.5,255.5,228.5,438.0,117.0,343.0,43.0,70.0,193.5,137.0,449.5,328.0
CC(=O)c1cccc(C(=O)N2CCC(NC(=O)c3ccccc3)CC2)c1,decoy,304.5,365.0,360.0,438.0,486.0,495.0,404.0,479.0,372.5,365.0,419.0,266.0
COc1ccc(C(=O)Nc2cccc(C(C)=O)c2)cc1N,decoy,304.5,306.0,130.0,276.0,109.0,344.0,138.0,304.0,268.5,378.5,117.0,147.0
COc1ccccc1C[C@@H](C)Nc1cccc(C(N)=O)c1,decoy,304.5,306.0,68.0,370.0,31.0,422.0,37.0,300.0,317.0,295.5,358.0,212.0
CC[C@](C)(NC(=O)c1cn(Cc2cccc(F)c2)nn1)C(F)(F)F,decoy,382.0,174.0,464.5,179.5,239.0,110.0,421.0,17.0,284.0,326.5,212.0,406.0
CCc1c(C(=O)Nc2ccc(C)cn2)nnn1Cc1ccc(F)cc1,decoy,402.0,169.5,236.5,111.5,403.0,55.0,351.0,95.0,426.5,337.0,44.0,257.0
O=C(Oc1cccc2c1OCCO2)c1nn(-c2ccc(F)cc2)cc1O,decoy,481.0,169.5,481.0,75.5,242.0,85.0,496.0,380.0,84.5,251.5,127.0,465.0
CN(C)c1ccc(F)cc1NC(=O)c1cnn(-c2cccnc2)c1,decoy,436.0,169.5,337.0,114.0,358.0,100.0,143.0,51.0,268.5,44.5,65.0,203.0
COc1ccc(/C=C/C(=O)c2cn(-c3ccccc3)nn2)cc1O,decoy,351.0,169.5,421.0,24.5,445.0,84.0,243.0,75.0,135.0,110.5,4.0,122.0
Cc1c(CS(C)(=O)=O)cccc1NCc1cccc2c1OCCO2,decoy,289.0,394.5,421.0,479.0,36.0,276.0,96.0,246.5,344.0,187.0,454.5,299.0
Cc1cc(CN)oc1C(=O)N[C@@H]1c2ccccc2NC1(C)C,decoy,289.0,328.0,108.5,376.0,138.0,278.0,90.0,375.0,115.5,92.5,436.0,246.5
Cc1ccc(NCc2ccc3c(c2)COC3)cc1S(=O)(=O)N(C)C,decoy,289.0,497.0,396.0,468.0,2.0,366.0,191.0,307.5,324.5,437.0,425.0,225.0
Cc1ccc(NC(=O)c2ccccc2)c(NC(=O)[C@@H]2C=CCN2)c1,decoy,289.0,328.0,14.0,361.0,124.0,180.0,102.0,499.0,474.0,3.0,146.0,36.0
CCc1noc(C)c1[C@H](C)NCc1cccc(C(=O)NC)c1,decoy,289.0,238.5,29.5,327.5,293.0,270.0,264.0,58.0,219.5,230.5,385.0,150.0
NC(=O)c1ccc(NCc2nnc(-c3ccccc3)s2)cc1,decoy,289.0,273.0,126.5,309.5,427.0,183.0,432.5,131.5,313.0,432.0,110.0,80.0
Cc1ccccc1-n1nccc1NC(=O)c1ccc(CO)cc1,decoy,289.0,191.0,43.5,84.0,265.0,93.0,371.0,303.0,169.0,36.5,36.0,12.0
CC1(C)C(=O)NCc2cc(NC[C@](C)(O)c3ccccc3)ccc21,decoy,289.0,328.0,76.0,402.0,53.0,419.0,134.0,115.0,360.5,378.5,444.0,265.0
COc1c(NCc2csc(C3CC3)n2)cccc1C(N)=O,decoy,289.0,273.0,245.0,229.5,91.0,211.0,126.0,350.0,175.0,270.5,498.0,460.0
Cc1ccc(C(=O)N[C@@H]2CCCc3cccnc32)cc1N,decoy,289.0,238.5,216.5,438.0,128.0,334.0,16.0,482.0,321.0,270.5,463.0,287.0
Cc1ccc(C(N)=O)cc1Nc1ccc2nn(C)cc2c1,decoy,289.0,238.5,157.0,199.0,113.0,346.0,53.0,498.0,115.5,100.5,239.5,127.0
CNC(=O)c1cc(C)ccc1NCCc1ccccc1C(=O)OC,decoy,289.0,454.0,55.5,414.5,82.0,295.0,319.0,174.0,356.0,288.0,220.0,84.0
Cc1cccc(O)c1CNCc1cccc(C(=O)NC2CC2)c1,decoy,289.0,394.5,55.5,398.5,179.0,364.0,44.0,378.0,334.5,248.0,390.0,71.0
CC(=O)c1ccccc1NCc1cc(O)nc(C2CC2)n1,decoy,289.0,394.5,92.0,188.5,270.0,249.0,170.5,193.5,184.5,398.5,476.0,297.5
Cc1ccc(C(=O)N[C@@H](C)c2ccc(N3CCOCC3)cc2)cc1N,decoy,289.0,328.0,233.5,372.0,86.0,404.0,27.0,473.0,482.5,484.0,402.5,303.5
O=C(N[C@@H]1CCOc2c(F)ccc(F)c21)c1ccccc1-n1ccnn1,decoy,364.0,167.0,436.0,59.5,345.0,22.0,466.0,133.0,169.0,168.0,288.0,431.0
COc1cc(CNc2ccccc2Cn2cncn2)ccc1C#N,decoy,276.0,471.0,367.0,170.0,251.0,151.0,314.0,203.0,294.5,308.0,405.0,243.0
Cc1c(C#N)cccc1NCc1ccc(-c2nn[nH]n2)c(F)c1,decoy,276.0,303.5,168.5,176.0,341.0,122.0,73.0,439.0,419.0,308.0,414.0,333.0
COC(=O)Cc1cccc(NCc2ccc3oc(=O)oc3c2)c1,decoy,276.0,471.0,409.0,432.0,26.0,376.0,156.0,349.0,39.0,283.0,231.0,136.0
CC(C)CC(=O)N1CCN(c2ccc(NCc3ccccc3)nn2)CC1,decoy,276.0,416.5,271.5,378.5,375.0,193.0,470.0,248.0,498.0,461.0,466.0,222.0
COc1ccc(C(N)=O)cc1Nc1ccnn1Cc1ccccc1,decoy,276.0,211.0,156.0,71.5,147.0,174.0,128.0,193.5,262.0,403.0,271.0,95.0
CCOC(=O)c1nc(NCc2ccccc2)c2c(C)noc2n1,decoy,276.0,416.5,140.5,229.5,218.0,120.0,119.0,352.0,17.5,8.0,428.0,131.0
Cc1ccccc1-n1nccc1CNc1ccc(C)c(S(N)(=O)=O)c1,decoy,276.0,229.0,275.0,309.5,194.0,172.0,296.5,229.0,207.0,59.5,289.0,176.0
COc1c(NCc2ccc3ncccc3c2)cccc1C(N)=O,decoy,276.0,303.5,79.5,270.0,123.0,251.0,69.0,318.0,356.0,162.5,291.0,160.5
CN1Cc2c(NCc3ccc(C(=O)O)cc3F)cccc2C1=O,decoy,276.0,350.5,185.0,199.0,286.0,397.0,78.5,232.0,219.5,127.0,333.0,220.0
COc1cc(S(C)(=O)=O)ccc1NCc1ccccc1-n1cccn1,decoy,276.0,229.0,421.0,199.0,269.0,125.0,286.0,93.0,240.5,340.5,321.5,240.5
C[C@@H](NC(=O)c1ccc(Oc2cccc(Cl)c2)cc1)C(N)=O,decoy,330.0,166.0,399.0,250.0,375.0,473.0,453.0,56.0,216.0,416.5,8.0,216.5
COc1ccc(CNc2cccc3c2COC3=O)cc1[N+](=O)[O-],decoy,276.0,471.0,257.0,248.0,24.0,227.0,298.0,459.5,246.0,397.0,438.0,359.0
CC[C@@H](C(=O)N(C)c1ccc(C(N)=O)cc1)c1ccccc1,decoy,270.0,373.5,102.0,480.0,456.0,490.0,257.0,131.5,377.5,203.5,128.0,63.0
O=C(/C=C\c1cc(C(=O)O)co1)Oc1ccc(F)cc1,decoy,435.0,164.0,500.0,438.0,494.0,494.0,419.5,188.0,63.5,119.5,6.0,164.0
COc1ccc(NNC(=O)c2cc(Br)ccc2F)nc1,decoy,325.0,164.0,132.5,55.0,134.0,124.0,304.0,227.0,181.5,416.5,208.0,376.0
CC(C)(O)c1cn(Cc2cc(Cl)ccc2OC(F)F)nn1,decoy,487.0,164.0,488.0,77.0,170.0,42.0,342.0,1.0,13.0,36.5,259.0,494.0
Cc1c(NCc2ccc(-n3ccnc3)cc2)cccc1-c1nn[nH]n1,decoy,269.0,433.5,153.0,199.0,315.0,175.0,148.0,464.0,451.0,360.0,269.5,193.0
Cn1cc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3ccccc3)c2)nn1,decoy,355.0,160.0,233.5,29.0,329.0,53.0,280.0,267.0,189.0,119.5,16.0,113.0
O=C(Nc1cnn(-c2ccc(Cl)cc2)c1)c1csc(O)n1,decoy,421.0,160.0,421.0,49.0,346.0,89.0,436.0,166.0,212.0,355.0,53.0,388.0
CS(=O)(=O)c1ccc(C(=O)N[C@@H]2CC[C@@H]2c2ccccc2)cc1,decoy,267.5,404.0,430.0,487.0,492.0,499.0,450.5,168.0,454.0,406.0,219.0,115.0
C[C@@H]1CCC[C@@H](C)N1NC(=O)c1cnn(-c2ccc(Cl)cc2)n1,decoy,470.0,160.0,414.0,88.0,312.0,128.0,282.5,49.0,126.0,355.0,431.0,491.0
C=C[C@](C)(O)CNc1ccccc1S(=O)(=O)c1ccccc1,decoy,267.5,467.5,300.5,466.0,109.0,352.0,78.5,353.0,37.0,69.0,296.0,92.0
Cc1c(C(=O)N[C@H](CO)C(C)(C)C)cnn1-c1cccc(Cl)c1,decoy,321.5,160.0,208.0,125.5,175.0,163.0,344.0,126.0,109.0,237.0,335.0,390.5
O=C(Nc1cccc(O)c1F)c1cc(F)ccc1N1CCOCC1,decoy,337.0,160.0,393.5,134.0,217.0,166.0,114.5,420.0,337.0,92.5,325.5,457.0
C[C@H](N[C@@H](C(=O)O)c1ccccc1F)c1cn(-c2ccccc2)nn1,decoy,350.0,153.5,337.0,35.0,500.0,263.0,464.0,27.0,288.0,241.5,122.0,256.0
COCCOc1ccc(Cl)cc1C(=O)N[C@@H](C)c1cn(C)nc1C,decoy,434.0,153.5,436.0,120.0,202.0,168.0,343.0,432.0,120.0,103.5,269.5,469.0
CC[C@](C)(O)c1cn([C@H](C)C(=O)Nc2cc(Cl)ccc2OC)nn1,decoy,480.0,153.5,408.0,23.0,343.0,7.0,324.0,80.0,324.5,237.0,215.0,472.0
NC(=O)C[C@@H]1CCCN(C(=O)c2ccc(Oc3ccc(F)cc3)nc2)C1,decoy,455.0,153.5,488.0,251.0,186.0,216.0,379.0,152.0,367.5,357.5,186.0,475.0
CO[C@H]1CCN(C(=O)c2nn(-c3cccc(Cl)c3)cc2O)[C@H](C)C1,decoy,455.0,153.5,397.5,70.0,180.0,157.0,339.0,221.5,139.0,16.0,465.0,498.0
O=C(NNc1c(F)cccc1Cl)c1cn(Cc2cccs2)nn1,decoy,397.0,153.5,198.5,39.0,328.0,1.0,395.0,3.0,367.5,448.5,79.0,393.0
Cc1cc(F)ccc1-n1cc(O)c(C(=O)NN2[C@H](C)CCC[C@H]2C)n1,decoy,397.0,153.5,342.0,44.0,238.0,83.0,352.0,181.0,89.5,59.5,375.0,452.0
Cc1c(C(=O)NN2CCCC[C@H]2C)nnn1-c1ccc(F)c(Cl)c1,decoy,455.0,153.5,340.0,99.0,327.0,14.0,301.0,5.0,160.0,56.5,453.0,493.0
Cc1cc(C)c([C@@H](C)NCc2ccc(C(N)=O)cc2)c(O)c1,decoy,262.5,359.5,24.0,389.0,227.0,374.0,100.0,226.0,288.0,355.0,242.0,74.0
C[C@@H](N)c1ccc(C(=O)Nc2nc(Cl)ccc2O)cc1,decoy,262.5,200.5,200.5,124.0,157.0,212.0,335.0,270.0,279.5,464.0,89.0,239.0
Cc1ccc(C(=O)NC2CC2)cc1N(C)S(=O)(=O)c1ccccc1,decoy,262.5,424.0,300.5,449.0,249.0,461.0,31.0,306.0,240.5,108.0,306.0,38.0
CC[C@@H](CO)NC(=O)c1cccc(N[C@@H](C)C(C)C)c1C,decoy,262.5,359.5,68.0,473.0,62.0,447.0,310.0,342.0,348.0,187.0,356.0,191.5
CCOC(=O)c1c(C)nsc1NC(=O)c1ccccc1,decoy,262.5,249.5,253.5,287.5,233.0,104.0,497.0,351.0,15.0,84.0,251.0,97.0
COC(=O)c1onc(C)c1N/C=C/c1ccccc1,decoy,262.5,359.5,274.0,168.0,241.0,288.0,139.5,275.0,1.0,17.5,241.0,123.0
NC(=O)c1cccc(CNCc2cc(O)cc(C(F)(F)F)c2)c1,decoy,262.5,301.5,160.5,389.0,89.0,390.0,97.0,112.0,230.0,219.0,346.5,284.0
COc1ccc(C(N)=O)cc1Nc1cccc(C)c1F,decoy,262.5,200.5,160.5,199.0,66.0,359.0,85.5,454.0,340.0,87.0,274.5,261.0
N#Cc1ccc2c(c1)CCC[C@@H]2NC(=O)c1cn(-c2ccccc2)nn1,decoy,361.0,148.5,458.0,149.5,440.0,72.0,299.0,11.5,493.0,471.5,185.0,414.5
O=C(Nc1ccccc1NC1CCC1)c1cn(-c2cccnc2)nn1,decoy,361.0,148.5,383.5,117.0,463.0,50.0,263.0,54.0,460.5,108.0,196.0,340.5
NC(=O)c1ccccc1CNc1ccc2[nH]ccc2c1,decoy,252.5,387.0,23.0,395.0,35.0,418.0,95.0,434.5,12.0,100.5,232.5,159.0
Cc1cnoc1C(=O)NC1CCC(NCc2ccccc2)CC1,decoy,252.5,322.0,8.5,232.5,184.0,307.0,220.0,143.0,406.5,406.0,481.0,137.0
Cc1cccc(NC(=O)c2ccc(CN)cc2)c1C(=O)N1CCCC1,decoy,252.5,451.0,94.0,342.5,67.0,369.0,272.5,471.5,457.5,291.0,255.0,157.0
Cc1ccccc1[C@@H]1CCCN1C(=O)CNc1ccccc1C(N)=O,decoy,252.5,451.0,140.5,319.0,390.0,384.0,104.0,213.5,301.0,143.0,473.0,258.0
CC(C)(C)n1ncc(NCc2cccc(CO)c2)c(Cl)c1=O,decoy,252.5,234.5,150.0,95.0,198.0,189.0,468.0,370.0,49.5,277.5,426.0,259.5
CN(C)c1cc(N)n(-c2ccc(NC(=O)c3ccccc3)cc2)n1,decoy,252.5,234.5,241.5,162.0,281.0,169.0,311.0,243.0,399.5,491.0,90.0,79.0
NCc1cccc(C(=O)N[C@@H]2CCO[C@H](c3ccccc3)C2)c1,decoy,252.5,451.0,228.5,471.5,290.0,460.0,348.0,229.0,212.0,334.5,451.0,185.0
CC(=O)Nc1ccc(C)c(NCCn2nc(C)cc2C)c1,decoy,252.5,322.0,108.5,287.5,236.0,184.0,178.0,198.0,62.0,55.0,396.5,165.0
COc1ccc2ccccc2c1CNc1ccncc1C(N)=O,decoy,252.5,214.5,59.0,279.0,291.0,319.0,110.0,178.5,63.5,116.5,206.0,152.0
CCNc1ccnc(Cl)c1NC(=O)c1ccc(CO)cc1,decoy,252.5,214.5,40.5,270.0,222.0,237.0,282.5,259.0,101.0,137.0,67.0,59.0
CC(C)(C)c1nc(CNc2cccc3c2C(=O)NC3)co1,decoy,252.5,268.5,253.5,349.0,161.0,282.0,385.0,456.0,103.5,277.5,480.0,420.0
Cc1ccc(NC(=O)c2ccccc2)cc1NC(=O)[C@@H](O)C1CC1,decoy,252.5,387.0,68.0,337.0,386.0,461.0,202.5,467.0,240.5,68.0,223.5,14.0
N#CCOc1cccc(CNC(=O)c2ccn(-c3cccc(F)c3)n2)c1,decoy,432.0,147.0,330.0,47.5,279.0,106.0,262.0,178.5,477.5,395.5,124.0,317.5
Cc1nccc(N[C@@H]2CCC[C@@H](NC(=O)c3ccccc3)C2)n1,decoy,240.0,348.0,354.0,438.0,428.0,417.0,242.0,466.0,198.5,38.5,470.5,300.0
COC(=O)c1ccc(CNc2ccc3c(c2)CCC(=O)N3)cc1,decoy,240.0,467.5,148.0,418.0,7.0,378.0,392.0,136.5,273.5,150.0,276.0,178.0
O=C(NCc1ccccc1)c1ccc(NCc2cnc[nH]2)cc1,decoy,240.0,295.0,142.5,361.0,240.0,357.0,341.0,172.0,442.5,389.5,83.0,6.0
Cc1nnc(O)c(C(=O)Oc2ccc(Br)cc2)c1C,decoy,417.5,145.5,401.0,146.0,318.0,63.0,456.0,98.5,130.5,365.0,178.5,380.0
Cc1nn(Cc2ccccc2)c(C)c1CNCc1cccc(C(N)=O)c1,decoy,240.0,295.0,94.0,316.5,344.0,233.0,293.0,204.5,399.5,264.5,285.0,73.0
CNC(=O)c1nn(-c2c(Cl)cc(Cl)cc2Cl)cc1O,decoy,417.5,145.5,300.5,13.5,349.0,267.0,474.0,122.0,377.5,168.0,166.0,397.0
Cc1ccc(C(=O)Nc2c(F)cccc2N2CCC(N)CC2)cc1N,decoy,240.0,208.0,311.5,323.5,182.0,220.0,4.0,480.0,318.5,34.0,447.0,381.0
CCn1nc(C)c(CNc2ccc(N3CCNC3=O)cc2C)c1C,decoy,240.0,295.0,282.5,279.0,78.0,164.0,296.5,321.5,308.0,25.0,489.0,426.0
CCS(=O)(=O)c1ccc(CNc2ccc3c(c2)[C@@H](O)CCO3)cc1,decoy,240.0,348.0,446.0,477.0,5.0,372.0,45.5,326.0,454.0,308.0,355.0,229.5
COC(=O)c1cnc(C)c(NCc2ccc(-c3ncon3)cc2)c1,decoy,240.0,414.0,46.0,179.5,176.0,167.0,74.0,263.0,256.0,362.5,284.0,83.0
Cc1ccc(Br)cc1NCc1ccnc(-c2nn[nH]n2)c1,decoy,240.0,252.0,168.5,215.0,379.0,154.0,42.0,310.0,189.0,320.5,394.0,144.0
Cc1ccccc1N[C@@H]1CCN(c2sccc2C(=O)O)C1=O,decoy,240.0,348.0,345.0,199.0,487.0,469.0,333.0,354.0,112.5,214.0,435.0,254.0
COc1cc(C(N)=O)ccc1NCc1cc2ccccc2n1C,decoy,240.0,295.0,174.5,190.0,99.0,326.0,252.0,197.0,227.0,320.5,310.0,118.5
Cc1cc(F)c2c(c1)N[C@H](C(=O)N[C@@H](c1ccccc1)[C@@H](C)O)C2,decoy,240.0,252.0,296.5,246.0,291.0,319.0,192.0,494.0,406.5,208.0,379.5,263.0
Cc1ccc(CNC(=O)c2ccccc2NCc2nnc(C)n2C)cc1,decoy,240.0,295.0,105.5,229.5,303.0,97.0,300.0,457.0,348.0,110.5,82.0,31.5
COc1ccc(F)cc1NC(=O)c1ncc(Br)cc1O,decoy,433.0,142.5,263.0,102.5,201.0,176.0,122.0,383.0,165.0,219.0,153.0,403.0
Oc1ccc(Br)cc1-n1cc(-c2ccccn2)nn1,decoy,497.0,142.5,494.0,31.5,429.0,4.0,469.0,2.0,21.5,22.0,108.0,370.5
COc1cccc(O)c1CNc1ccc(C(=O)N2CCOCC2)cc1C,decoy,231.5,430.0,238.0,286.0,28.0,234.0,194.0,360.5,399.5,406.0,469.0,338.5
CC(C)c1c(NC(=O)[C@H](C)O)cnn1-c1ccc(Cl)cc1,decoy,457.0,142.5,205.0,36.0,96.0,148.0,400.0,402.0,246.0,374.0,214.0,377.0
COc1ccc(CNc2cccc3ccncc23)cc1OCC(N)=O,decoy,231.5,268.5,119.5,264.0,94.0,194.0,235.0,278.0,202.0,378.5,245.0,214.0
COC(=O)Cc1ccc(CNc2cccc3nc(C(=O)OC)oc23)cc1,decoy,231.5,430.0,210.5,334.5,177.0,247.0,83.0,340.0,442.5,317.0,156.0,108.0
Cc1nc(C(C)C)ncc1C(=O)NOc1ccc(F)cc1,decoy,391.0,142.5,145.0,61.0,232.0,204.0,209.0,38.0,268.5,459.0,86.5,405.0
COCCNc1ccccc1CNC(=O)c1ccc(C)c(NC(C)=O)c1,decoy,231.5,430.0,145.0,456.0,106.0,297.0,22.0,465.0,447.5,189.5,225.0,9.0
CC(C)(C)[C@H](NS(C)(=O)=O)C(O)(c1ccccc1)c1ccccc1,decoy,229.0,334.0,461.0,469.5,492.0,491.0,155.0,113.5,249.0,277.5,370.0,223.0
Cc1c(NCc2ccc(O[C@H]3CCOC3)cc2)cccc1-n1cnnn1,decoy,228.0,288.0,322.5,144.5,394.0,111.0,202.5,423.0,464.0,320.5,336.0,366.0
O=C(Nn1cnnc1O)c1ccc(Oc2ccccc2Cl)cc1,decoy,334.5,140.0,308.0,2.5,262.0,98.0,478.0,149.0,406.5,466.0,2.0,221.0
NC(=O)c1cccc(OC(=O)c2ccn(-c3ccc(Cl)cc3)n2)c1,decoy,367.5,136.5,458.0,24.5,288.0,182.0,499.0,332.5,240.5,499.0,59.0,421.0
CC(C)(N)C(=O)N1CCC[C@H]1c1cncc(Oc2ccc(F)cc2)n1,decoy,479.0,136.5,475.0,166.0,348.0,177.0,281.0,151.0,294.5,143.0,343.0,497.0
COc1ccc(O)cc1C(=O)N[C@H](c1ccc(F)cc1)c1ccn(C)n1,decoy,393.0,136.5,341.0,22.0,224.0,39.0,365.5,393.0,447.5,150.0,32.0,369.0
CC[C@](C)(NC(=O)c1ccc(C(N)=O)cc1)c1ccccc1,decoy,227.0,299.0,192.0,499.0,483.0,497.0,408.5,356.0,375.5,180.0,80.0,28.5
CC[C@@H](NC(=O)c1cn(CC2(C)COC2)nn1)c1ccc(Cl)cc1,decoy,430.5,136.5,479.0,199.0,388.0,104.0,465.0,139.0,411.0,241.5,246.0,481.0
Cc1cc(NC(=O)c2ccc(=O)n(-c3ccc(F)cc3)n2)cc(C)c1O,decoy,393.0,136.5,245.0,13.5,275.0,107.0,412.0,440.0,279.5,483.0,29.0,231.0
Cc1cn(-c2ccc(F)cc2)nc1C(=O)N[C@H](CO)C1CCCCC1,decoy,367.5,136.5,189.0,95.0,169.0,112.0,216.5,202.0,152.5,29.0,384.0,447.0
C[C@H]1CC[C@@H](C(=O)O)CN1Cc1cn(-c2ccc(F)c(Cl)c2)nn1,decoy,496.0,132.0,450.5,154.5,496.0,198.0,334.0,77.0,288.0,383.0,416.0,495.0
O=C(Nc1cn(-c2ccccc2)nn1)c1cncn1-c1ccc(F)cc1,decoy,417.5,132.0,379.5,31.5,467.0,10.0,493.0,190.0,332.0,95.5,15.0,237.0
COC(=O)c1cc(NC(=O)c2cnnn2-c2cccc(F)c2)ccc1C,decoy,339.0,132.0,371.5,19.0,384.0,2.0,176.0,254.0,123.5,150.0,131.0,292.0
C=C(Nc1cc(S(C)(=O)=O)ccc1O)c1ccccc1,decoy,225.5,463.0,458.0,412.0,11.0,297.0,87.0,289.0,7.5,173.0,165.0,55.0
N#CCC(=O)Nc1ccccc1NC(=O)c1ccccc1,decoy,225.5,264.0,87.5,405.5,334.0,439.0,124.0,492.0,84.5,15.0,106.5,35.0
Cc1nn(-c2cccc(F)c2)cc1C(=O)Nc1cccc(OCCN)c1,decoy,372.0,130.0,216.5,57.0,265.0,64.0,271.0,124.0,424.5,248.0,152.0,353.0
