smiles,origin,molecular_morgan|ref_0,molecular_morgan|ref_1,MACCSkeys|ref_0,MACCSkeys|ref_1,2D_pharmacophore|ref_0,2D_pharmacophore|ref_1,3D_pharmacophore_generated_conformers|ref_0,3D_pharmacophore_generated_conformers|ref_1,3D_shape_generated_conformers|ref_0,3D_shape_generated_conformers|ref_1,chemogenomics|ref_0,chemogenomics|ref_1
NS(=O)(=O)c1ccc(-c2cnc3c(c2)CNCC3)cc1,decoy,472.0,33.0,390.0,326.5,294.0,262.0,162.0,68.5,375.0,76.0,23.0,303.5
C[C@H]1NCC[C@@H]1C(=O)N1CCc2ccc([N+](=O)[O-])cc21,decoy,442.5,425.5,283.0,396.0,105.0,208.0,134.0,298.0,11.0,245.0,157.0,170.5
COc1cccc2c1CN(C(=O)[C@@H]1CC[C@H](C(N)=O)O1)CC2,decoy,442.5,425.5,176.0,195.0,366.0,407.0,315.0,251.0,223.0,124.5,348.0,71.0
NCc1ncc(C(=O)N2CCc3ccccc3[C@@H]2CO)cn1,decoy,442.5,244.5,158.5,36.5,170.0,103.0,280.0,122.0,239.5,273.0,438.0,465.0
O=C(O)c1cc(C(=O)N2CCCC[C@@]23CCCNC3)ccn1,decoy,442.5,94.5,195.0,234.5,267.0,353.0,347.0,302.5,71.0,241.5,321.5,415.0
NC(=O)c1cc(N[C@H]2COCCC23CNC3)ncc1Cl,decoy,442.5,44.5,346.5,26.0,394.0,111.0,411.0,350.0,236.5,134.0,60.0,206.5
NCCC1CCN(C(=O)c2ccc3c(c2)CCC(=O)N3)CC1,decoy,442.5,350.0,7.0,171.0,201.0,394.0,108.0,267.0,306.5,321.0,222.0,104.0
Cn1ncc(C(N)=O)c1Nc1cccc2c1OCC2,decoy,442.5,134.5,420.5,190.5,460.0,104.0,479.0,465.0,32.5,341.0,49.0,86.5
C[C@@H]1[C@@H](Cc2ccccc2)CCN1c1nnc(C(N)=O)n1C,decoy,442.5,350.0,398.0,308.0,452.0,280.0,362.5,227.0,326.5,85.0,367.0,339.0
Cc1cc(C(=O)N2CCC(CN)CC2)c2cnn(C)c2n1,decoy,442.5,244.5,219.5,124.5,320.0,169.0,475.0,103.0,200.5,380.0,227.5,335.0
Cn1c(C(N)=O)nnc1N1CCc2cccc(Cl)c2C1,decoy,442.5,134.5,288.5,58.0,475.0,119.0,420.0,117.0,142.0,12.5,68.0,70.0
Nc1ncc(CN2C(=O)c3ccccc3C2=O)s1,decoy,435.5,279.5,281.0,403.0,182.0,143.0,133.0,427.5,336.0,329.0,418.0,462.0
NC(=O)c1cc(-c2cc(Cl)cc3[nH]ncc23)ncn1,decoy,498.0,30.5,475.0,176.0,455.0,72.0,319.5,339.0,219.5,166.0,74.0,461.0
CNS(=O)(=O)c1ccccc1-c1cccc(C(N)=O)c1C,decoy,435.5,187.0,497.0,496.0,466.0,462.0,173.5,456.5,321.0,448.0,240.5,298.0
C[C@H]1C[C@@H](N)CN1C(=O)c1ccc(CS(C)(=O)=O)cc1,decoy,435.5,378.5,435.0,467.0,84.0,363.0,104.5,170.0,456.5,103.0,492.0,495.0
NS(=O)(=O)C1CCN(C(=O)c2ccccc2F)CC1,decoy,435.5,131.5,427.5,406.5,391.0,437.0,46.0,442.0,287.0,356.5,187.0,84.0
Cc1cc(-c2ccc(C(=O)O)nc2)nc2c1CNCC2,decoy,489.0,30.5,306.5,93.5,458.0,388.0,319.5,14.0,105.5,25.0,20.0,375.0
O=C(c1cc(-c2nn[nH]n2)c[nH]1)N1CCc2ccccc2C1,decoy,432.5,206.5,180.0,45.5,479.0,344.0,465.0,400.0,186.5,22.0,63.0,196.5
O=C(O)[C@H]1c2ccccc2CCN1C(=O)[C@@H]1CNCCOC1,decoy,432.5,303.5,141.0,169.0,281.0,381.0,176.0,48.0,287.0,122.5,247.0,198.0
CNS(=O)(=O)c1cccc(C(=O)N2CC(C)(OC)C2)c1,decoy,429.0,498.0,495.0,497.0,289.0,442.0,329.0,365.0,377.5,383.0,491.0,492.0
NS(=O)(=O)[C@@H]1CCN(C(=O)c2ccc3c(c2)CCC3)C1,decoy,429.0,425.5,390.0,420.5,289.0,447.0,121.0,213.5,139.0,254.0,306.0,299.0
C[C@@H]1CCN(C(=O)[C@H]2CCCNCC2)[C@@H](C(N)=O)C1,decoy,429.0,425.5,173.5,293.0,449.0,477.0,32.0,21.0,184.5,234.0,336.0,142.0
CC(C)CN1CC(=O)N[C@@H]1c1cccc(C(N)=O)c1,decoy,429.0,332.5,285.5,299.0,191.0,304.0,321.0,79.0,262.0,466.0,378.0,248.0
C[C@@]1(C(=O)O)CCCN1C(=O)c1cccc(O)c1O,decoy,429.0,425.5,431.0,465.0,494.0,466.0,136.0,146.0,256.5,418.0,381.0,355.0
N#Cc1cc(Cl)cc(-c2nccnc2C(N)=O)c1,decoy,487.0,29.0,485.0,268.0,298.0,264.0,344.0,312.0,262.0,488.5,259.0,488.0
Nc1ccc(C2CCN(C(=O)C3(O)CCNCC3)CC2)cc1,decoy,421.0,454.0,152.0,225.5,164.0,345.0,130.0,41.0,397.5,221.5,201.0,63.0
NC(=O)c1ccc(C(=O)N2CCC(n3cccn3)CC2)cc1,decoy,421.0,288.0,60.5,213.0,184.0,369.0,253.5,294.0,476.0,238.5,341.0,160.0
CC(=O)Nc1ccc(C)c(C(=O)N2CC3CC2(CN)C3)c1,decoy,421.0,454.0,204.0,382.0,67.0,203.0,381.0,434.5,326.5,458.5,439.0,450.0
Cn1ncc(C(=O)N2c3ccccc3C[C@H]2CO)c1N,decoy,421.0,454.0,403.0,320.0,336.0,116.0,419.0,245.5,13.0,336.0,379.5,385.5
Nc1cc(-c2ccc(S(=O)(=O)[C@H]3CCNC3)cc2)ccn1,decoy,421.0,288.0,435.0,329.0,409.0,382.0,353.0,368.0,461.0,208.0,168.5,242.0
Nc1cnc(C(=O)N2CCNCCC23CCC3)cn1,decoy,421.0,288.0,209.5,116.5,275.0,133.0,237.5,16.0,69.0,416.5,256.0,285.0
CN1Cc2c(N[C@H]3SC(=O)NC3=O)cccc2C1=O,decoy,421.0,454.0,361.5,436.0,234.0,154.0,301.5,224.0,60.0,230.0,321.5,255.0
NC(=O)c1cccc(Nc2ccc3c(c2)CCNC3=O)c1,decoy,421.0,148.0,124.0,238.0,360.0,222.0,337.0,10.0,386.0,10.0,10.0,67.0
C[C@@H]1CN(C(=O)c2cccc(N3CCNC3=O)c2)C[C@H]1N,decoy,421.0,493.0,49.0,302.0,104.0,224.0,90.5,218.5,348.5,321.0,250.0,129.5
Cc1[nH]ncc1C(=O)N1C[C@@H](N)Cc2ccccc21,decoy,421.0,195.0,225.0,260.0,322.0,57.0,289.0,117.0,81.0,375.0,181.0,146.0
CC(C)N[C@H]1C[C@H](C)N(C(=O)c2cncc(C(N)=O)c2)C1,decoy,421.0,72.0,293.5,372.5,85.0,81.0,181.5,122.0,463.5,85.0,471.0,497.0
C[C@@]1(CN)CCCN(c2ncc(F)cc2C(N)=O)C1,decoy,471.0,28.0,269.0,121.0,364.0,76.0,226.0,133.0,63.5,254.0,34.0,313.0
O=C(O)c1cc(F)cc(-c2cc3c(nn2)CNC3)c1,decoy,497.0,27.0,395.0,52.0,497.0,398.0,147.0,6.0,51.5,24.0,9.0,410.0
NC(=O)c1cccc(C(=O)N2CCC[C@@H](n3ccnn3)C2)c1,decoy,409.0,235.0,149.0,185.0,245.0,355.0,434.5,89.0,58.0,39.0,340.0,227.0
CN(C)C(=O)c1ccnc(N[C@H]2NC(=O)c3ccccc32)c1,decoy,409.0,336.0,339.5,346.5,418.0,19.0,322.0,100.0,262.0,189.0,351.0,442.0
N#C[C@H]1CC[C@@H](N/C=C2\C(=O)NC(=O)c3ccccc32)C1,decoy,409.0,419.5,273.0,363.0,160.0,254.0,168.0,444.0,73.0,11.0,307.0,295.0
C[C@@]1(CN)CCN(C(=O)c2cccc3[nH]ncc23)C1,decoy,409.0,123.5,276.0,285.0,91.0,217.0,401.5,78.0,120.0,37.5,145.0,161.0
CN1CCN(C(=O)c2cc(C(N)=O)c[nH]2)c2ccccc21,decoy,409.0,176.5,158.5,97.5,182.0,21.0,113.0,104.0,27.0,17.5,214.0,290.0
O=C(c1cccc([N+](=O)[O-])c1)N1CC[C@@H]2CCN[C@H]2C1,decoy,409.0,419.5,200.5,329.0,42.0,236.0,423.0,433.0,241.5,153.0,302.0,123.0
C[C@@H]1CC[C@H](C(N)=O)CN1C(=O)c1cccc2c1CCN2,decoy,409.0,176.5,9.0,133.0,108.0,289.0,374.0,228.0,53.0,175.0,93.0,8.0
CC(C)N[C@H]1C[C@H]2C[C@@H](C1)N(C(=O)c1c[nH]c(C(N)=O)c1)C2,decoy,409.0,88.5,256.5,278.0,22.0,246.0,366.0,363.0,485.5,254.0,437.0,453.0
C#CCN(c1nnc(C(N)=O)n1C)[C@@H]1CCc2ccccc21,decoy,409.0,235.0,370.0,274.0,470.0,88.0,283.0,119.0,262.0,194.0,200.0,216.0
CC1(C)CNCCN1C(=O)c1cnn2ccc(N)cc12,decoy,409.0,336.0,164.5,183.5,386.0,29.0,471.0,313.0,5.0,32.5,124.0,307.0
NC(=O)C(=O)N1CCC[C@H](N[C@@H]2CCCc3ccccc32)C1,decoy,409.0,336.0,27.0,168.0,134.0,175.0,264.0,101.5,282.5,22.0,364.0,193.0
NC(=O)c1cccnc1N[C@@H]1CCc2ccccc2[C@@H]1O,decoy,409.0,123.5,373.5,198.5,291.0,10.0,339.0,369.0,24.0,169.5,97.0,98.0
Cc1nc(C2CN(C(=O)[C@@H]3C[C@H]3C3CCNCC3)C2)n[nH]1,decoy,409.0,419.5,203.0,187.5,356.0,393.0,124.0,490.0,397.5,238.5,231.5,148.0
N#C[C@H]1CNCCN1C(=O)c1cnc2cccc(O)c2c1,decoy,402.0,292.0,58.5,97.5,216.0,2.0,489.0,132.0,312.0,310.5,137.0,231.5
N#Cc1ccccc1S(=O)(=O)N1CCC[C@@H]1CN,decoy,400.5,267.5,460.0,476.5,38.0,297.0,2.0,154.0,413.5,437.0,467.5,454.0
Cc1ccc(S(=O)(=O)[C@H]2C[C@]2(CN)C(=O)O)cc1,decoy,400.5,118.5,500.0,500.0,477.0,436.0,191.0,237.0,354.0,305.0,497.5,499.0
NC(=O)c1ccc(-c2cc(F)c(C(N)=O)cc2F)cn1,decoy,486.0,26.0,474.0,251.0,233.0,129.0,158.5,180.0,182.0,181.5,52.0,378.0
N#Cc1cccc(S(=O)(=O)N2CCC(CCN)CC2)c1,decoy,395.5,413.5,453.0,470.0,145.0,420.0,267.5,318.5,480.5,420.0,467.5,408.0
CCOc1ncc(-c2ccc(C(N)=O)cn2)cc1F,decoy,480.5,24.5,468.0,336.5,299.0,77.0,327.0,405.0,483.0,55.5,352.0,496.0
NC(=O)c1cc(O)c(OC2Cc3ccccc3C2)c(O)c1,decoy,395.5,212.5,484.0,460.0,463.0,413.0,342.5,334.5,340.0,99.5,133.0,357.5
CN1Cc2cc(-c3ccc(S(N)(=O)=O)cc3)ccc2C1=O,decoy,395.5,413.5,440.0,482.0,468.0,467.0,63.5,173.0,433.0,37.5,328.0,424.0
CCS(=O)(=O)c1cccc(CN2C(=O)CNC2=O)c1,decoy,395.5,413.5,457.0,453.0,478.0,496.0,200.0,83.5,228.0,153.0,408.0,452.0
NC(=O)N1CCC[C@H]1C(=O)N1CCC([C@@H]2CCNC2)CC1,decoy,395.5,413.5,53.0,153.5,461.0,491.0,67.5,30.0,442.0,205.5,317.0,271.0
Cc1ccccc1C(=O)N1[C@H]2CC[C@@H]([C@H]1C(N)=O)[C@H](O)C2,decoy,395.5,480.5,225.0,295.5,327.0,425.0,249.0,88.0,336.0,464.5,434.5,244.0
NC(=O)c1ccccc1C=NN[C@@H]1CCCC[C@H]1O,decoy,395.5,329.5,449.0,402.0,286.0,341.0,14.0,351.0,32.5,136.5,251.0,112.0
C[C@]1(N)CCN(C(=O)c2ccccc2NS(C)(=O)=O)C1,decoy,395.5,413.5,413.5,438.0,71.0,109.0,213.0,454.0,306.5,341.0,400.0,394.0
CC(C)(O)c1cc(F)cc(-c2cc(C(N)=O)ncn2)c1,decoy,496.0,24.5,493.0,240.0,323.0,113.0,59.5,22.0,427.0,141.0,91.0,494.0
NC1CCN(C(=O)c2ccc3c(c2)CNC3=O)CC1,decoy,387.5,371.5,1.0,89.0,5.0,331.0,10.0,252.0,393.5,198.5,105.0,27.5
N#Cc1cccc(C(=O)N2[C@@H]3C[C@@H](F)[C@H](C3)[C@@H]2C(N)=O)c1,decoy,387.5,371.5,352.0,288.5,264.0,415.0,499.0,499.0,500.0,498.0,430.0,411.0
Cc1nscc1C(=O)N1NC(=O)CC12CCNCC2,decoy,387.5,98.5,197.5,255.0,149.0,293.0,401.5,427.5,153.5,375.0,99.0,101.5
CC(C)c1ncc(S(=O)(=O)N2C[C@H]3CCNC[C@H]32)[nH]1,decoy,387.5,276.5,447.0,354.0,93.0,105.0,385.0,58.0,332.0,413.5,320.0,402.5
C[C@@H]1C[C@@H](C(=O)O)CN(C(=O)C2(N)Cc3ccccc3C2)C1,decoy,387.5,371.5,219.5,285.0,472.0,418.0,123.0,160.0,27.0,50.0,455.0,376.0
COc1cccc(C(=O)N2CC[C@H](CCN)C2)c1O,decoy,387.5,492.0,180.0,320.0,99.0,236.0,235.5,98.0,447.0,262.5,450.0,325.0
C[C@H]1CCCN(C(=O)c2ccc(=N)[nH]c2)[C@@H]1CCN,decoy,387.5,371.5,285.5,299.0,60.0,303.0,282.0,281.0,282.5,361.5,457.0,447.0
NC(=O)C1CN(C(=O)c2cccc3cnccc23)C1,decoy,387.5,371.5,313.0,339.0,90.0,318.0,459.0,231.0,120.0,399.0,284.0,157.5
O=C1COc2cc3nc(-c4ncco4)[nH]c3cc2N1,decoy,500.0,23.0,413.5,50.5,440.0,4.0,450.5,1.0,273.0,34.5,14.0,455.0
NCC1(O)CCN(C(=O)c2ccnc3ccccc23)CC1,decoy,377.0,227.0,166.5,109.5,89.0,117.0,129.0,151.5,348.5,349.5,268.0,341.0
NCC1CCN(C(=O)c2c[nH]nc2[C@@H]2CCCNC2)CC1,decoy,377.0,227.0,43.5,133.0,198.0,233.0,216.0,276.5,174.5,273.0,122.0,164.0
Cn1nccc1C(=O)N1CCc2ccccc2[C@@H]1C(=O)O,decoy,377.0,227.0,332.5,299.0,433.0,395.0,386.0,274.5,211.0,147.5,391.0,429.0
NC(=O)c1cccc(N[C@@H]2CCN[C@H]2c2ccccc2)n1,decoy,377.0,53.0,323.5,71.5,395.0,25.0,348.0,92.5,348.5,393.0,120.0,175.0
NC(=O)c1nccnc1N[C@@H]1[C@H]2Cc3ccccc3[C@H]21,decoy,377.0,116.5,443.0,228.5,438.0,113.0,442.5,394.0,30.0,44.0,349.0,388.0
NCC1(O)CCN(C(=O)c2cccc3cc[nH]c23)CC1,decoy,377.0,227.0,73.0,44.0,63.0,165.0,86.0,195.0,31.0,73.0,229.0,152.0
Nc1cccc2c1N(C(=O)[C@H]1NC(=O)c3ccccc31)CC2,decoy,377.0,407.5,45.0,242.0,162.0,40.0,376.0,120.0,178.0,331.0,79.0,86.5
NCc1ccc(C(=O)N2Cc3ccccc3C[C@@H]2C(=O)O)o1,decoy,377.0,85.5,219.5,204.0,388.0,374.0,285.0,63.0,145.0,36.0,413.0,405.0
CCc1ccccc1C(=O)N1CC[C@H](c2nn[nH]n2)C1,decoy,377.0,474.5,348.0,281.0,380.0,377.0,453.0,491.0,228.0,212.0,277.0,228.5
NC1(C(=O)N2CCc3c(cccc3N3CCOC3=O)C2)CC1,decoy,377.0,496.0,67.0,215.5,152.0,280.0,119.0,181.0,108.5,46.0,147.0,57.0
Cc1cc(C(=O)N2C[C@H]3CNC[C@@]3(C)C2)ccc1[N+](=O)[O-],decoy,377.0,407.5,364.5,448.0,7.0,274.0,429.0,453.0,196.5,333.0,319.0,349.5
Cn1cnc(C(=O)N2CCc3cccc(N)c3C2)n1,decoy,377.0,331.0,206.5,65.5,408.0,134.0,486.0,329.0,77.5,42.5,189.0,147.0
O=C(c1cnnc(O)c1)N1CCc2c(O)cccc2C1,decoy,377.0,474.5,219.5,204.0,295.0,278.0,455.0,378.5,163.0,203.5,160.0,265.0
O=C(c1ccoc1)N1CCc2nc[nH]c2C12CCNCC2,decoy,367.0,109.5,71.0,14.0,193.0,43.0,384.0,153.0,27.0,284.0,100.0,208.0
N#C[C@@H]1CNCCN1C(=O)c1c[nH]c2c(Cl)ncnc12,decoy,367.0,63.0,101.0,11.0,303.0,5.0,213.0,213.5,2.0,122.5,81.0,291.0
O=C(c1ccc2[nH]nc(O)c2c1)N1CCNC2(CC2)C1,decoy,367.0,282.5,197.5,179.0,218.0,86.0,229.0,413.0,228.0,238.5,50.0,156.0
NC[C@@H]1Cc2ccccc2N1C(=O)c1noc2c1COCC2,decoy,367.0,282.5,302.0,101.0,416.0,22.0,250.0,82.0,4.0,66.5,143.0,263.5
N#C[C@@H]1CNCCN1C(=O)c1cc2cc(Cl)cnc2[nH]1,decoy,367.0,109.5,130.5,6.0,174.0,18.0,335.0,36.0,273.0,112.5,53.0,280.0
Cc1ccc(-c2cc(C(=O)N3CCNC[C@H]3CO)on2)cc1,decoy,367.0,162.5,288.5,137.0,306.0,108.0,490.0,364.0,467.5,53.5,176.0,340.0
CN=c1ccc(C(=O)N2CCN[C@H](c3ccncc3)C2)c[nH]1,decoy,367.0,162.5,209.5,116.5,247.0,60.0,480.0,348.0,465.0,301.0,245.0,353.0
Cc1cc2c(=NC(=O)[C@@H]3CCCNCC3)[nH][nH]c2cc1C#N,decoy,363.0,237.0,363.0,139.5,362.0,6.0,416.0,112.0,139.0,3.0,44.5,76.0
NCc1cncc(-c2cc(F)c(C(N)=O)c(F)c2)c1,decoy,476.0,22.0,446.0,221.0,279.0,101.0,55.0,217.0,56.0,161.5,85.0,482.0
NC(=O)c1ccc(-c2cc(F)c(F)c(C(=O)O)c2)nc1,decoy,479.0,21.0,476.5,308.0,486.0,342.0,171.0,8.0,273.0,6.5,142.0,475.0
NC(=O)c1ccc(S(=O)(=O)N2CC[C@H]3C[C@H]3C2)cc1,decoy,361.0,248.0,444.5,461.5,444.0,485.0,267.5,314.5,454.0,481.0,406.5,374.0
NC(=O)c1ccc(C(=O)N2CCc3cc(F)ccc32)cn1,decoy,469.0,20.0,256.5,36.5,179.0,80.0,241.5,220.5,49.5,270.0,37.0,322.0
O=C(c1ccccc1S(=O)(=O)O)N1C2CCC1CC2,decoy,361.0,449.5,476.5,490.0,500.0,500.0,377.0,401.5,245.5,444.0,410.0,225.0
CC1(N)CCN(C(=O)c2ccccc2S(C)(=O)=O)CC1,decoy,361.0,449.5,377.5,457.0,3.0,274.0,98.0,477.0,211.0,399.0,355.5,318.0
Cc1nc2c(n1-c1ncc(F)cc1C(N)=O)CCNCC2,decoy,473.0,19.0,134.5,9.0,350.0,20.0,309.0,399.0,214.5,458.5,2.0,39.5
CC[C@H]1CC[C@H](C)N1C(=O)c1ccc(S(N)(=O)=O)nc1,decoy,357.0,205.0,483.0,474.5,175.0,391.0,437.0,110.0,149.5,151.0,496.0,491.0
C[C@@H]1CN(C(=O)c2ccc(C(=O)O)cc2)C[C@H]1CN,decoy,357.0,322.5,293.5,416.5,120.0,383.0,76.0,28.0,407.0,336.0,499.0,498.0
Cc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC[C@@H]1CN,decoy,357.0,322.5,405.5,442.0,30.0,297.0,265.5,297.0,368.5,318.0,417.0,433.0
CS(=O)(=O)Nc1cccc2c1CCN(S(C)(=O)=O)C2,decoy,357.0,479.0,468.0,486.0,482.0,474.0,181.5,463.0,232.5,310.5,402.0,371.0
NS(=O)(=O)c1ccc(C(=O)N2CCc3ccccc32)cc1,decoy,357.0,322.5,450.5,467.0,454.0,441.0,240.0,334.5,95.5,124.5,384.0,415.0
CC1(c2nc(-c3ccc(C(N)=O)cc3)no2)CNC1,decoy,350.0,42.5,478.0,218.5,383.0,144.0,326.0,86.0,245.5,57.0,77.5,287.0
NC(=O)c1cccc(CN2CCCC[C@H]2C(=O)O)c1,decoy,350.0,186.0,196.0,355.0,441.0,404.0,138.5,80.5,196.5,181.5,422.0,333.0
Cc1ccc([N+](=O)[O-])c(C(=O)N2CCN[C@H](C)C2)c1,decoy,350.0,445.5,315.5,388.0,37.0,224.0,293.0,371.0,342.5,423.5,212.0,269.0
CC(C)NC1CCN(C(=O)c2cc(C(N)=O)cn2C)CC1,decoy,350.0,91.0,130.5,204.0,10.0,219.0,96.0,201.5,360.5,34.5,421.0,430.0
NC(=O)c1cnc(O[C@@H]2CCc3ccccc3C2)nc1,decoy,350.0,138.0,413.5,207.5,286.0,218.0,295.0,263.5,172.5,259.5,196.0,234.0
Nc1nccnc1C(=O)N1CCC([C@H]2CCNC2)CC1,decoy,350.0,366.0,29.5,21.5,307.0,356.0,382.0,370.0,133.0,55.5,287.0,228.5
N=C(O)c1cccc(C(=O)N2C[C@@H]3CC[C@H](O)C[C@H]3C2)c1,decoy,350.0,491.0,184.5,295.5,135.0,366.0,53.5,44.0,60.0,147.5,465.0,380.0
CN(C)C(=O)c1ccccc1C(=O)N1CC[C@@H](NCC#N)C1,decoy,350.0,445.5,126.5,331.0,32.0,164.0,8.0,458.0,268.0,327.5,454.0,389.0
CC(=O)Nc1cccc(C(=O)N2C[C@@H](CN)C[C@@H]2C)c1C,decoy,350.0,445.5,273.0,428.0,14.0,241.0,466.0,466.5,392.0,396.0,487.0,420.0
NC(=O)c1ccc(N[C@@H]2C[C@H]2Cc2ccccc2)nn1,decoy,340.5,168.5,468.0,290.5,439.0,302.0,188.0,45.0,223.0,66.5,367.0,438.0
NC(=O)c1cccc(-c2ccc(OC3CNC3)cn2)c1,decoy,340.5,39.0,432.0,276.0,286.0,112.0,143.0,151.5,241.5,70.5,146.0,212.0
N=c1ccc(C(=O)N2CCCc3cccc(CN)c32)c[nH]1,decoy,340.5,326.5,225.0,171.0,202.0,58.0,261.0,311.0,182.0,301.0,182.0,226.0
N#CCc1ncc(N[C@H]2NC(=O)c3ccccc32)cn1,decoy,340.5,216.5,424.0,270.0,389.0,11.0,157.0,286.0,277.0,120.0,419.0,477.0
CO[C@@H]1CCN(Cc2cccc(C(N)=O)c2)[C@H](CN)C1,decoy,340.5,216.5,232.0,299.0,205.0,128.0,138.5,97.0,303.0,353.0,448.5,398.0
NC(=O)[C@@H]1CC[C@H](C(=O)N2CCNC[C@H]2c2ccncc2)C1,decoy,340.5,168.5,13.5,122.0,222.0,249.0,70.0,304.0,340.0,401.5,288.0,135.0
N#CCN1CC[C@@H]2CN(C(=O)c3ccc(C(N)=O)cc3)[C@@H]2C1,decoy,340.5,216.5,158.5,290.5,61.0,213.0,178.0,291.5,450.0,310.5,446.0,404.0
COc1cc(C(=O)N2CCNC[C@@H]2C#N)cc(Cl)c1O,decoy,340.5,168.5,200.5,230.0,148.0,145.0,422.0,423.0,123.0,245.0,273.0,417.0
N#C[C@H]1CNCCN1C(=O)c1nccnc1-c1ccccc1,decoy,340.5,216.5,107.5,71.5,262.0,61.0,367.5,409.5,287.0,446.0,289.0,315.0
CCN[C@H]1C[C@H]2CC[C@H]1N(C(=O)c1cc(C(N)=O)c[nH]1)C2,decoy,340.5,83.5,71.0,124.5,45.0,157.0,497.0,500.0,499.0,499.0,429.0,436.0
